b	f3	3	3a	f7	7	7a	f12	12	12a	f17	17	17a	f23	23	23a	f30	30	30a
331.29	9.55772	-5.89018	1.10254	9.55769	6.52332	0.55282	9.55767	-7.22322	-2.67162	9.55766	-11.961	-0.05114	9.55763	0.0434	-1.4899	9.5576	-10.3537	-0.33308
331.293	9.55765	-4.90061	1.10693	9.55762	2.51529	0.55989	9.5576	-8.22264	-2.68053	9.55759	-13.9605	-0.08222	9.55756	-1.95646	-1.48969	9.55753	-10.3518	-0.36533
331.295	9.55758	-3.91103	1.11379	9.55755	-0.49274	0.55948	9.55753	-10.222	-2.69441	9.55751	-14.96	-0.11579	9.55749	-3.95632	-1.49446	9.55746	-9.34991	-0.39508
331.297	9.55751	-5.92145	1.11565	9.55748	-1.50076	0.55657	9.55746	-14.2215	-2.71823	9.55744	-15.9596	-0.15184	9.55742	-6.95618	-1.50668	9.55739	-8.34803	-0.42235
331.3	9.55744	-5.93187	1.11749	9.55741	0.49121	0.55861	9.55739	-17.2209	-2.74952	9.55737	-14.9591	-0.18541	9.55735	-7.95604	-1.52139	9.55731	-7.34615	-0.44712
331.302	9.55736	-4.94229	1.12178	9.55733	2.48318	0.5656	9.55731	-20.2203	-2.78825	9.5573	-12.9586	-0.214	9.55728	-7.9559	-1.5361	9.55724	-6.34427	-0.4694
331.305	9.55729	-3.95271	1.12853	9.55726	4.47515	0.57754	9.55724	-21.2197	-2.82948	9.55723	-11.9581	-0.2401	9.5572	-7.95576	-1.55081	9.55717	-5.34239	-0.4892
331.307	9.55722	-3.96313	1.13526	9.55719	7.46712	0.59693	9.55717	-22.2191	-2.87319	9.55716	-13.9576	-0.27118	9.55713	-7.95562	-1.56551	9.5571	-3.34051	-0.50401
331.31	9.55715	-4.97355	1.13948	9.55712	9.4591	0.62126	9.5571	-22.2185	-2.91689	9.55708	-16.9571	-0.30971	9.55706	-7.95548	-1.58022	9.55703	-2.33863	-0.51633
331.312	9.55708	-6.98398	1.1387	9.55705	11.4511	0.65055	9.55703	-22.2179	-2.9606	9.55701	-17.9566	-0.35073	9.55699	-6.95534	-1.59244	9.55695	-1.33675	-0.52617
331.315	9.557	-7.9944	1.1354	9.55698	13.443	0.68479	9.55696	-20.2174	-2.99933	9.55694	-18.9561	-0.39423	9.55692	-4.9552	-1.59969	9.55688	-1.33487	-0.53599
331.317	9.55693	-8.00482	1.13208	9.5569	16.435	0.72647	9.55688	-18.2168	-3.03309	9.55687	-18.9556	-0.43773	9.55684	-5.95506	-1.60942	9.55681	-2.33299	-0.5483
331.32	9.55686	-8.01524	1.12873	9.55683	19.427	0.77559	9.55681	-18.2162	-3.06684	9.5568	-17.9552	-0.47875	9.55677	-5.95492	-1.61916	9.55674	-1.33111	-0.55812
331.322	9.55679	-5.02566	1.13282	9.55676	20.4189	0.82718	9.55674	-17.2156	-3.09811	9.55672	-16.9547	-0.51728	9.5567	-5.95478	-1.62889	9.55667	-0.32923	-0.56545
331.325	9.55672	-2.03608	1.14434	9.55669	20.4109	0.87874	9.55667	-14.215	-3.12192	9.55665	-13.9542	-0.54834	9.55663	-6.95464	-1.64111	9.5566	1.67265	-0.5678
331.327	9.55665	-0.0465	1.16081	9.55662	20.4029	0.93029	9.5566	-11.2144	-3.13827	9.55658	-10.9537	-0.57195	9.55656	-7.9545	-1.65581	9.55652	1.67453	-0.57015
331.33	9.55657	0.94308	1.17973	9.55655	20.3949	0.98181	9.55652	-8.21385	-3.14715	9.55651	-8.95321	-0.59058	9.55649	-9.95436	-1.67549	9.55645	2.67641	-0.57
331.332	9.5565	2.93265	1.20361	9.55647	21.3868	1.03581	9.55645	-3.21326	-3.14361	9.55644	-7.95272	-0.60673	9.55641	-12.9542	-1.70262	9.55638	2.67829	-0.56985
331.335	9.55643	6.92223	1.2374	9.5564	23.3788	1.09475	9.55638	-0.21267	-3.1326	9.55637	-8.95223	-0.62536	9.55634	-13.9541	-1.73225	9.55631	2.68017	-0.56969
331.337	9.55636	10.9118	1.28111	9.55633	24.3708	1.15616	9.55631	2.78791	-3.11413	9.55629	-11.9517	-0.65145	9.55627	-11.9539	-1.7569	9.55624	1.68205	-0.57202
331.34	9.55629	13.9014	1.33226	9.55626	24.3628	1.21755	9.55624	4.7885	-3.09069	9.55622	-13.9513	-0.6825	9.5562	-9.9538	-1.77657	9.55617	-1.31607	-0.5818
331.342	9.55622	15.891	1.38835	9.55619	24.3547	1.27893	9.55617	4.78908	-3.06725	9.55615	-15.9508	-0.71854	9.55613	-9.95366	-1.79625	9.55609	-4.31419	-0.59904
331.345	9.55614	14.8805	1.44193	9.55611	24.3467	1.34028	9.55609	4.78967	-3.0438	9.55608	-17.9503	-0.75954	9.55606	-8.95352	-1.81343	9.55602	-5.31231	-0.61876
331.347	9.55607	12.8701	1.49051	9.55604	23.3387	1.39912	9.55602	5.79026	-3.01787	9.55601	-17.9498	-0.80054	9.55598	-8.95337	-1.83062	9.55595	-8.31043	-0.64593
331.35	9.556	8.8597	1.52913	9.55597	23.3306	1.45795	9.55595	5.79084	-2.99194	9.55594	-16.9493	-0.83905	9.55591	-7.95323	-1.84532	9.55588	-10.3086	-0.67807
331.352	9.55593	3.84928	1.55528	9.5559	23.3226	1.51675	9.55588	2.79143	-2.97346	9.55586	-15.9488	-0.87508	9.55584	-7.95309	-1.86003	9.55581	-12.3067	-0.71517
331.355	9.55586	-0.16114	1.57146	9.55583	23.3146	1.57554	9.55581	-0.20798	-2.96244	9.55579	-13.9483	-0.90613	9.55577	-8.95295	-1.87721	9.55574	-12.3048	-0.75228
331.357	9.55579	-1.17156	1.58513	9.55576	22.3066	1.63182	9.55574	-4.2074	-2.96137	9.55572	-10.9478	-0.92972	9.5557	-8.95281	-1.8944	9.55566	-10.3029	-0.7844
331.36	9.55571	-0.18198	1.60126	9.55568	22.2985	1.68808	9.55566	-7.20681	-2.96775	9.55565	-9.94735	-0.95083	9.55563	-10.9527	-1.91656	9.55559	-7.30102	-0.80906
331.362	9.55564	0.8076	1.61985	9.55561	21.2905	1.74183	9.55559	-10.2062	-2.98159	9.55558	-8.94686	-0.96945	9.55555	-11.9525	-1.9412	9.55552	-6.29914	-0.83123
331.365	9.55557	0.79718	1.63841	9.55554	19.2825	1.79059	9.55552	-12.2056	-3.0004	9.55551	-7.94637	-0.98557	9.55548	-12.9524	-1.96834	9.55545	-3.29726	-0.84594
331.367	9.5555	2.78676	1.66192	9.55547	18.2745	1.83684	9.55545	-14.2051	-3.02418	9.55543	-7.94588	-1.0017	9.55541	-11.9522	-1.99298	9.55538	-1.29538	-0.85567
331.37	9.55543	2.77634	1.68541	9.5554	17.2664	1.88059	9.55538	-14.2045	-3.04796	9.55536	-7.94539	-1.01783	9.55534	-11.9521	-2.01763	9.55531	0.7065	-0.86042
331.372	9.55536	1.76591	1.70638	9.55533	17.2584	1.92432	9.55531	-16.2039	-3.07672	9.55529	-8.9449	-1.03644	9.55527	-11.952	-2.04227	9.55523	2.70838	-0.8602
331.375	9.55528	2.75549	1.72982	9.55525	17.2504	1.96803	9.55523	-16.2033	-3.10547	9.55522	-9.94442	-1.05754	9.5552	-10.9518	-2.06443	9.55516	4.71026	-0.855
331.377	9.55521	3.74507	1.75571	9.55518	15.2423	2.00674	9.55516	-17.2027	-3.1367	9.55515	-8.94393	-1.07615	9.55512	-10.9517	-2.08658	9.55509	5.71214	-0.8473
331.38	9.55514	3.73465	1.78158	9.55511	15.2343	2.04544	9.55509	-18.2021	-3.17042	9.55508	-9.94344	-1.09724	9.55505	-8.95155	-2.10377	9.55502	5.71402	-0.8396
331.382	9.55507	2.72423	1.80493	9.55504	15.2263	2.08411	9.55502	-20.2015	-3.20912	9.555	-11.943	-1.12331	9.55498	-7.95141	-2.11846	9.55495	5.7159	-0.8319
331.385	9.555	1.71381	1.82578	9.55497	13.2182	2.11779	9.55495	-22.2009	-3.25278	9.55493	-12.9425	-1.15186	9.55491	-5.95127	-2.12819	9.55488	6.71778	-0.82171
331.387	9.55493	0.70339	1.84411	9.5549	13.2102	2.15146	9.55488	-24.2004	-3.30141	9.55486	-14.942	-1.18538	9.55484	-3.95113	-2.13294	9.5548	8.71966	-0.80654
331.389	9.55485	-1.30703	1.85744	9.55482	13.2022	2.1851	9.5548	-26.1998	-3.35502	9.55479	-16.9415	-1.22388	9.55477	-2.95099	-2.1352	9.55473	8.72154	-0.79136
331.392	9.55478	-5.31746	1.8608	9.55475	12.1942	2.21623	9.55473	-28.1992	-3.4136	9.55472	-16.941	-1.26237	9.55469	-0.95085	-2.13249	9.55466	8.72342	-0.77618
331.394	9.55471	-9.32788	1.85419	9.55468	10.1861	2.24238	9.55466	-28.1986	-3.47217	9.55465	-16.9405	-1.30086	9.55462	0.04929	-2.1273	9.55459	7.7253	-0.76348
331.397	9.55464	-12.3383	1.8401	9.55461	9.17811	2.26601	9.55459	-28.198	-3.53075	9.55457	-14.94	-1.33438	9.55455	1.04943	-2.11962	9.55452	6.72718	-0.75326
331.399	9.55457	-13.3487	1.82349	9.55454	8.17008	2.28714	9.55452	-27.1974	-3.58683	9.5545	-11.9395	-1.36044	9.55448	2.04957	-2.10945	9.55445	6.72906	-0.74304
331.402	9.5545	-12.3591	1.80934	9.55447	7.16206	2.30577	9.55445	-26.1969	-3.64043	9.55443	-7.93904	-1.37655	9.55441	2.04971	-2.09928	9.55437	5.73094	-0.7353
331.404	9.55442	-10.3696	1.80014	9.55439	7.15403	2.32437	9.55437	-24.1963	-3.68906	9.55436	-4.93855	-1.3852	9.55434	2.04985	-2.08911	9.5543	4.73282	-0.73004
331.407	9.55435	-10.38	1.79091	9.55432	5.146	2.33799	9.5543	-22.1957	-3.73271	9.55429	-0.93807	-1.3839	9.55426	1.05	-2.08143	9.55423	3.7347	-0.72727
331.409	9.55428	-9.3904	1.78415	9.55425	3.13797	2.34661	9.55423	-20.1951	-3.77138	9.55422	1.06242	-1.37763	9.55419	-0.94986	-2.07871	9.55416	3.73658	-0.72448
331.412	9.55421	-9.40083	1.77736	9.55418	2.12994	2.35272	9.55416	-19.1945	-3.80757	9.55414	3.06291	-1.36639	9.55412	-1.94972	-2.07849	9.55409	5.73846	-0.71673
331.414	9.55414	-9.41125	1.77054	9.55411	0.12192	2.35384	9.55409	-18.1939	-3.84127	9.55407	6.0634	-1.34769	9.55405	-1.94958	-2.07826	9.55402	6.74034	-0.70648
331.417	9.55407	-9.42167	1.7637	9.55404	-0.88611	2.35245	9.55402	-19.1933	-3.87746	9.554	7.06389	-1.3265	9.55398	0.05056	-2.07307	9.55394	8.74222	-0.69125
331.419	9.55399	-11.4321	1.75185	9.55396	-0.89414	2.35105	9.55394	-20.1928	-3.91613	9.55393	7.06438	-1.3053	9.55391	2.0507	-2.06289	9.55387	10.7441	-0.67104
331.422	9.55392	-11.4425	1.73999	9.55389	-1.90217	2.34713	9.55387	-21.1922	-3.95728	9.55386	6.06486	-1.2866	9.55383	5.05084	-2.04526	9.5538	11.746	-0.64835
331.424	9.55385	-10.4529	1.73058	9.55382	-3.9102	2.33823	9.5538	-23.1916	-4.00341	9.55379	4.06535	-1.27286	9.55376	8.05098	-2.02017	9.55373	11.7479	-0.62565
331.427	9.55378	-11.4634	1.71866	9.55375	-4.91822	2.32682	9.55373	-26.191	-4.05699	9.55371	2.06584	-1.2641	9.55369	9.05112	-1.9926	9.55366	11.7498	-0.60294
331.429	9.55371	-10.4738	1.7092	9.55368	-4.92625	2.31539	9.55366	-28.1904	-4.11555	9.55364	0.06633	-1.2603	9.55362	9.05126	-1.96502	9.55359	11.7516	-0.58023
331.432	9.55364	-9.4842	1.7022	9.55361	-3.93428	2.30642	9.55359	-28.1898	-4.1741	9.55357	-2.93318	-1.26397	9.55355	7.0514	-1.94241	9.55351	12.7535	-0.55503
331.434	9.55356	-7.49462	1.70015	9.55353	-1.94231	2.30241	9.55351	-26.1892	-4.22768	9.5535	-4.93269	-1.2726	9.55348	5.05154	-1.92478	9.55344	13.7554	-0.52734
331.437	9.55349	-4.50504	1.70553	9.55346	0.04966	2.30335	9.55344	-24.1886	-4.27629	9.55343	-7.93221	-1.2887	9.5534	3.05168	-1.91212	9.55337	12.7573	-0.50213
331.439	9.55342	-2.51546	1.71586	9.55339	2.04164	2.30924	9.55337	-21.1881	-4.31743	9.55336	-10.9317	-1.31225	9.55333	0.05182	-1.90692	9.5533	10.7592	-0.48189
331.442	9.55335	-0.52588	1.73113	9.55332	1.03361	2.31263	9.5533	-19.1875	-4.3536	9.55328	-12.9312	-1.34077	9.55326	-1.94804	-1.90669	9.55323	8.76103	-0.46661
331.444	9.55328	-0.5363	1.74638	9.55325	1.02558	2.316	9.55323	-17.1869	-4.3848	9.55321	-15.9307	-1.37675	9.55319	-4.9479	-1.91392	9.55316	6.76291	-0.45631
331.447	9.5532	0.45328	1.76409	9.55318	2.01755	2.32183	9.55316	-15.1863	-4.41102	9.55314	-17.9303	-1.41771	9.55312	-5.94776	-1.92363	9.55308	5.76479	-0.44848
331.449	9.55313	1.44286	1.78426	9.5531	4.00952	2.33262	9.55308	-13.1857	-4.43227	9.55307	-18.9298	-1.46114	9.55305	-5.94762	-1.93335	9.55301	5.76667	-0.44065
331.452	9.55306	1.43243	1.8044	9.55303	4.00149	2.34338	9.55301	-11.1851	-4.44854	9.553	-18.9293	-1.50458	9.55297	-4.94748	-1.94058	9.55294	4.76855	-0.43531
331.454	9.55299	0.42201	1.82204	9.55296	2.99347	2.35164	9.55294	-9.18454	-4.45984	9.55293	-16.9288	-1.54304	9.5529	-3.94734	-1.94532	9.55287	3.77043	-0.43244
331.457	9.55292	0.41159	1.83964	9.55289	2.98544	2.35988	9.55287	-8.18396	-4.46866	9.55285	-14.9283	-1.57653	9.55283	-3.9472	-1.95006	9.5528	2.77231	-0.43206
331.459	9.55285	0.40117	1.85722	9.55282	1.97741	2.36562	9.5528	-7.18337	-4.47498	9.55278	-12.9278	-1.60505	9.55276	-2.94706	-1.95231	9.55273	3.77419	-0.42918
331.462	9.55278	0.39075	1.87477	9.55275	2.96938	2.37382	9.55273	-5.18278	-4.47633	9.55271	-10.9273	-1.62859	9.55269	-0.94692	-1.9496	9.55265	2.77607	-0.42879
331.464	9.5527	0.38033	1.8923	9.55267	2.96135	2.382	9.55265	-2.1822	-4.47022	9.55264	-9.92683	-1.64964	9.55262	0.05322	-1.94439	9.55258	2.77795	-0.42839
331.467	9.55263	-3.63009	1.89986	9.5526	4.95333	2.39513	9.55258	-1.18161	-4.46162	9.55257	-10.9263	-1.67318	9.55254	0.05337	-1.93918	9.55251	1.77983	-0.43047
331.469	9.55256	-6.64051	1.89993	9.55253	6.9453	2.41322	9.55251	0.81898	-4.44805	9.5525	-11.9259	-1.6992	9.55247	1.05351	-1.93149	9.55244	1.78171	-0.43255
331.472	9.55249	-6.65094	1.89998	9.55246	7.93727	2.43377	9.55244	1.81956	-4.43199	9.55242	-11.9254	-1.72523	9.5524	2.05365	-1.92131	9.55237	1.78359	-0.43463
331.474	9.55242	-6.66136	1.9	9.55239	9.92924	2.45927	9.55237	2.82015	-4.41344	9.55235	-11.9249	-1.75125	9.55233	2.05379	-1.91113	9.5523	3.78547	-0.43172
331.476	9.55235	-7.67178	1.8975	9.55232	9.92121	2.48476	9.5523	3.82073	-4.39241	9.55228	-10.9244	-1.77478	9.55226	0.05393	-1.90593	9.55222	3.78735	-0.42882
331.479	9.55227	-6.6822	1.89747	9.55224	7.91319	2.50525	9.55222	4.82132	-4.36888	9.55221	-8.9239	-1.79334	9.55219	0.05407	-1.90072	9.55215	3.78923	-0.4259
331.481	9.5522	-5.69262	1.8999	9.55217	4.90516	2.51826	9.55215	4.82191	-4.34536	9.55214	-5.92341	-1.80444	9.55211	0.05421	-1.89551	9.55208	4.79111	-0.4205
331.484	9.55213	-5.70304	1.9023	9.5521	0.89713	2.52131	9.55208	3.82249	-4.32432	9.55207	-3.92293	-1.81057	9.55204	0.05435	-1.8903	9.55201	6.79299	-0.41012
331.486	9.55206	-6.71346	1.90219	9.55203	-4.1109	2.51191	9.55201	1.82308	-4.30825	9.55199	-1.92244	-1.81172	9.55197	0.05449	-1.8851	9.55194	7.79487	-0.39725
331.489	9.55199	-6.72388	1.90206	9.55196	-6.11893	2.49751	9.55194	1.82366	-4.29218	9.55192	-0.92195	-1.81038	9.5519	0.05463	-1.87989	9.55187	8.79675	-0.38188
331.491	9.55192	-6.73431	1.90189	9.55189	-8.12696	2.47812	9.55187	1.82425	-4.27611	9.55185	0.07854	-1.80656	9.55183	-0.94523	-1.87716	9.55179	8.79863	-0.36652
331.494	9.55184	-6.74473	1.90171	9.55181	-7.13498	2.4612	9.55179	0.82484	-4.26252	9.55178	-0.92097	-1.80522	9.55176	-1.94509	-1.87693	9.55172	7.80051	-0.35363
331.496	9.55177	-7.75515	1.89901	9.55174	-6.14301	2.44674	9.55172	-0.17458	-4.25142	9.55171	0.07952	-1.8014	9.55168	-3.94495	-1.88166	9.55165	7.80239	-0.34074
331.499	9.5517	-8.76557	1.8938	9.55167	-7.15104	2.42978	9.55165	-1.17399	-4.2428	9.55164	1.08	-1.79508	9.55161	-4.94481	-1.88888	9.55158	5.80428	-0.33282
331.501	9.55163	-8.77599	1.88856	9.5516	-8.15907	2.41031	9.55158	-3.17341	-4.23916	9.55156	3.08049	-1.7838	9.55154	-4.94467	-1.89611	9.55151	3.80616	-0.32986
331.504	9.55156	-9.78641	1.88081	9.55153	-10.1671	2.38585	9.55151	-4.17282	-4.238	9.55149	2.08098	-1.77499	9.55147	-3.94453	-1.90084	9.55144	0.80804	-0.33436
331.506	9.55149	-10.7968	1.87054	9.55146	-12.1751	2.35639	9.55144	-6.17223	-4.24181	9.55142	1.08147	-1.76868	9.5514	-1.94439	-1.9006	9.55136	-1.19008	-0.34383
331.509	9.55141	-9.80725	1.86274	9.55138	-15.1831	2.31946	9.55136	-9.17165	-4.25307	9.55135	0.08196	-1.76485	9.55133	-0.94425	-1.89788	9.55129	-4.1882	-0.36075
331.511	9.55134	-9.81768	1.85491	9.55131	-16.1912	2.28002	9.55129	-13.1711	-4.27429	9.55128	-0.91755	-1.7635	9.55125	1.05589	-1.89018	9.55122	-7.18632	-0.38513
331.514	9.55127	-10.8281	1.84457	9.55124	-16.1992	2.24056	9.55122	-16.1705	-4.30296	9.55121	0.08293	-1.75966	9.55118	3.05603	-1.87751	9.55115	-8.18444	-0.41199
331.516	9.5512	-14.8385	1.82426	9.55117	-15.2072	2.20356	9.55115	-19.1699	-4.33908	9.55113	0.08342	-1.75583	9.55111	7.05617	-1.85489	9.55108	-8.18256	-0.43884
331.519	9.55113	-16.8489	1.79895	9.5511	-13.2153	2.17152	9.55108	-21.1693	-4.38018	9.55106	1.08391	-1.74951	9.55104	9.05631	-1.8273	9.55101	-8.18068	-0.46569
331.521	9.55106	-15.8594	1.7761	9.55103	-12.2233	2.14195	9.55101	-21.1687	-4.42128	9.55099	1.0844	-1.74318	9.55097	12.0565	-1.79225	9.55093	-8.1788	-0.49254
331.524	9.55098	-13.8698	1.7582	9.55095	-11.2313	2.11484	9.55093	-19.1681	-4.4574	9.55092	2.08489	-1.73437	9.5509	13.0566	-1.75472	9.55086	-6.17692	-0.5144
331.526	9.55091	-12.8802	1.74276	9.55088	-10.2394	2.0902	9.55086	-18.1675	-4.49103	9.55085	4.08538	-1.72058	9.55082	13.0567	-1.71718	9.55079	-3.17504	-0.52881
331.529	9.55084	-11.8906	1.72978	9.55081	-8.24738	2.07051	9.55079	-17.167	-4.52218	9.55078	5.08587	-1.70431	9.55075	12.0569	-1.68213	9.55072	-1.17316	-0.53823
331.531	9.55077	-9.90105	1.72174	9.55074	-5.2554	2.05826	9.55072	-18.1664	-4.55581	9.5507	7.08635	-1.68306	9.55068	11.057	-1.64956	9.55065	0.82872	-0.54268
331.534	9.5507	-7.91147	1.71865	9.55067	-4.26343	2.04848	9.55065	-18.1658	-4.58944	9.55063	8.08684	-1.65933	9.55061	11.0572	-1.617	9.55058	2.8306	-0.54215
331.536	9.55063	-6.92189	1.71802	9.5506	-5.27146	2.03619	9.55058	-18.1652	-4.62307	9.55056	9.08733	-1.63311	9.55054	9.0573	-1.58941	9.5505	3.83248	-0.53913
331.539	9.55055	-6.93231	1.71737	9.55052	-7.27949	2.01891	9.5505	-16.1646	-4.65173	9.55049	9.08782	-1.60688	9.55047	8.05744	-1.5643	9.55043	3.83436	-0.53611
331.541	9.55048	-6.94273	1.71669	9.55045	-7.28752	2.0016	9.55043	-13.164	-4.67292	9.55042	10.0883	-1.57817	9.55039	8.05758	-1.53919	9.55036	3.83624	-0.53308
331.544	9.55041	-4.95315	1.72096	9.55038	-8.29554	1.9818	9.55036	-9.16344	-4.68417	9.55035	11.0888	-1.54697	9.55032	9.05772	-1.5116	9.55029	3.83812	-0.53004
331.546	9.55034	-3.96357	1.72768	9.55031	-10.3036	1.957	9.55029	-8.16286	-4.69293	9.55027	12.0893	-1.51329	9.55025	10.0579	-1.48152	9.55022	4.84	-0.52452
331.549	9.55027	-4.97399	1.7319	9.55024	-9.3116	1.93466	9.55022	-6.16227	-4.69672	9.5502	12.0898	-1.4796	9.55018	9.058	-1.45393	9.55015	4.84188	-0.51899
331.551	9.5502	-5.98442	1.7336	9.55017	-7.31963	1.91728	9.55015	-4.16168	-4.69553	9.55013	13.0903	-1.44342	9.55011	7.05814	-1.4313	9.55007	2.84376	-0.51843
331.554	9.55012	-5.99484	1.73528	9.5501	-5.32766	1.90485	9.55007	-3.1611	-4.69185	9.55006	13.0908	-1.40725	9.55004	5.05828	-1.41365	9.55	0.84564	-0.52283
331.556	9.55005	-8.00526	1.73196	9.55002	-2.33568	1.89986	9.55	-3.16051	-4.68817	9.54999	13.0912	-1.37107	9.54996	3.05842	-1.40098	9.54993	0.84752	-0.52723
331.559	9.54998	-8.01568	1.72861	9.54995	-2.34371	1.89485	9.54993	-4.15993	-4.68698	9.54992	13.0917	-1.33489	9.54989	1.05856	-1.39327	9.54986	0.8494	-0.53163
331.561	9.54991	-9.0261	1.72275	9.54988	-3.35174	1.88733	9.54986	-6.15934	-4.69076	9.54984	13.0922	-1.29871	9.54982	-0.9413	-1.39054	9.54979	0.85128	-0.53602
331.564	9.54984	-9.03652	1.71686	9.54981	-7.35977	1.86985	9.54979	-8.15875	-4.69951	9.54977	12.0927	-1.26502	9.54975	-0.94116	-1.38781	9.54972	2.85316	-0.53544
331.566	9.54977	-9.04694	1.71095	9.54974	-11.3678	1.8424	9.54972	-13.1582	-4.72069	9.5497	11.0932	-1.23381	9.54968	-0.94102	-1.38507	9.54964	3.85504	-0.53236
331.568	9.54969	-12.0574	1.69756	9.54967	-12.3758	1.81245	9.54965	-16.1576	-4.74933	9.54963	10.0937	-1.20508	9.54961	0.05912	-1.37985	9.54957	3.85692	-0.52928
331.571	9.54962	-16.0678	1.67419	9.54959	-12.3839	1.78248	9.54957	-18.157	-4.78293	9.54956	7.09417	-1.18382	9.54954	-0.94074	-1.37712	9.5495	3.8588	-0.5262
331.573	9.54955	-19.0782	1.64333	9.54952	-9.39188	1.75994	9.5495	-19.1564	-4.81903	9.54949	3.09466	-1.17249	9.54946	-3.9406	-1.38184	9.54943	3.86069	-0.52311
331.576	9.54948	-19.0886	1.61246	9.54945	-7.39991	1.74236	9.54943	-20.1558	-4.85761	9.54942	-0.90486	-1.17112	9.54939	-5.94046	-1.39154	9.54936	2.86257	-0.5225
331.578	9.54941	-19.099	1.58155	9.54938	-4.40794	1.73222	9.54936	-20.1552	-4.89618	9.54934	-2.90437	-1.17471	9.54932	-6.94032	-1.40372	9.54929	2.86445	-0.52188
331.581	9.54934	-20.1095	1.54813	9.54931	-2.41597	1.72703	9.54929	-19.1547	-4.93227	9.54927	-3.90388	-1.18079	9.54925	-7.94018	-1.41839	9.54922	1.86633	-0.52375
331.583	9.54927	-20.1199	1.51469	9.54924	-2.42399	1.72182	9.54922	-17.1541	-4.96339	9.5492	-3.90339	-1.18686	9.54918	-7.94004	-1.43306	9.54914	1.86821	-0.52562
331.586	9.54919	-21.1303	1.47874	9.54916	-3.43202	1.7141	9.54914	-15.1535	-4.98953	9.54913	-4.9029	-1.19543	9.54911	-7.93989	-1.44773	9.54907	2.87009	-0.52499
331.588	9.54912	-23.1407	1.43778	9.54909	-4.44005	1.70388	9.54907	-16.1529	-5.01815	9.54906	-4.90241	-1.20399	9.54903	-6.93975	-1.45991	9.549	3.87197	-0.52187
331.591	9.54905	-24.1512	1.39432	9.54902	-4.44808	1.69364	9.549	-15.1523	-5.04429	9.54899	-2.90192	-1.20757	9.54896	-4.93961	-1.46712	9.54893	3.87385	-0.51875
331.593	9.54898	-24.1616	1.35082	9.54895	-3.45611	1.68586	9.54893	-14.1517	-5.06794	9.54891	0.09856	-1.2037	9.54889	-4.93947	-1.47433	9.54886	5.87573	-0.51065
331.596	9.54891	-23.172	1.30979	9.54888	-2.46413	1.68055	9.54886	-15.1511	-5.09408	9.54884	2.09905	-1.19485	9.54882	-5.93933	-1.48402	9.54879	6.87761	-0.50006
331.598	9.54884	-20.1824	1.27619	9.54881	0.52784	1.68268	9.54879	-15.1506	-5.12021	9.54877	4.09954	-1.18103	9.54875	-6.93919	-1.4962	9.54871	6.87949	-0.48946
331.601	9.54876	-18.1928	1.24754	9.54873	3.51981	1.69225	9.54871	-16.15	-5.14883	9.5487	5.10003	-1.16472	9.54868	-8.93905	-1.51336	9.54864	5.88137	-0.48135
331.603	9.54869	-19.2033	1.21638	9.54866	4.51178	1.70428	9.54864	-16.1494	-5.17745	9.54863	5.10052	-1.14842	9.5486	-10.9389	-1.53548	9.54857	5.88325	-0.47323
331.606	9.54862	-17.2137	1.19016	9.54859	3.50375	1.71381	9.54857	-15.1488	-5.20358	9.54856	4.10101	-1.13459	9.54853	-11.9388	-1.56009	9.5485	5.88513	-0.4651
331.608	9.54855	-13.2241	1.17386	9.54852	1.49573	1.71835	9.5485	-12.1482	-5.22224	9.54848	2.10149	-1.12574	9.54846	-12.9386	-1.58719	9.54843	5.88701	-0.45698
331.611	9.54848	-9.23453	1.16749	9.54845	-1.5123	1.71541	9.54843	-9.14762	-5.23345	9.54841	1.10198	-1.11937	9.54839	-13.9385	-1.61677	9.54836	6.88889	-0.44636
331.613	9.54841	-5.24495	1.17103	9.54838	-3.52033	1.70747	9.54836	-7.14703	-5.23969	9.54834	0.10247	-1.11549	9.54832	-13.9384	-1.64636	9.54828	6.89077	-0.43573
331.616	9.54833	-2.25537	1.182	9.54831	-2.52836	1.702	9.54828	-4.14645	-5.23846	9.54827	2.10296	-1.10663	9.54825	-14.9382	-1.67843	9.54821	8.89265	-0.42013
331.618	9.54826	-0.26579	1.19792	9.54823	-1.53639	1.699	9.54821	-2.14586	-5.23226	9.5482	4.10345	-1.0928	9.54817	-14.9381	-1.71049	9.54814	9.89453	-0.40204
331.621	9.54819	1.72379	1.21879	9.54816	1.45559	1.70343	9.54814	-0.14527	-5.22108	9.54813	5.10394	-1.07648	9.5481	-14.9379	-1.74256	9.54807	10.8964	-0.38146
331.623	9.54812	2.71337	1.24212	9.54809	5.44756	1.7178	9.54807	2.85531	-5.20245	9.54805	6.10442	-1.05767	9.54803	-12.9378	-1.76966	9.548	9.89829	-0.36335
331.626	9.54805	2.70295	1.26542	9.54802	7.43953	1.73711	9.548	3.8559	-5.18133	9.54798	6.10491	-1.03887	9.54796	-11.9377	-1.79427	9.54793	8.90017	-0.34773
331.628	9.54798	2.69253	1.2887	9.54795	7.4315	1.75641	9.54793	2.85648	-5.16269	9.54791	6.1054	-1.02006	9.54789	-12.9375	-1.82136	9.54785	6.90205	-0.33708
