b	1epr	1epra	2epr	2epa	1sepr	1sepra	2sepr1	2sepr1a	2sepr2	2sepr2a
340.976	321	-202.44	29	-108.802	-67	-179.769	-137	-201.087	-380	-65.8817
340.979	322	-201.93	28	-108.552	-62	-179.371	-139	-200.638	-383	-65.762
340.982	324	-201.415	27	-108.305	-57	-178.958	-140	-200.192	-386	-65.651
340.985	326	-200.893	25	-108.065	-59	-178.551	-141	-199.749	-389	-65.5488
340.988	328	-200.365	25	-107.824	-61	-178.15	-142	-199.309	-391	-65.4523
340.991	329	-199.835	26	-107.58	-63	-177.755	-143	-198.872	-392	-65.3588
340.994	329	-199.305	29	-107.328	-71	-177.383	-142	-198.432	-392	-65.2652
340.997	329	-198.774	31	-107.069	-70	-177.008	-139	-197.983	-392	-65.1716
340.999	331	-198.238	31	-106.811	-73	-176.642	-137	-197.528	-391	-65.0752
341.002	333	-197.696	31	-106.553	-70	-176.267	-134	-197.065	-389	-64.9729
341.005	334	-197.152	31	-106.295	-67	-175.883	-131	-196.593	-387	-64.8649
341.008	336	-196.601	31	-106.036	-57	-175.47	-128	-196.112	-386	-64.7539
341.011	336	-196.05	34	-105.769	-60	-175.067	-125	-195.622	-383	-64.6342
341.014	337	-195.497	36	-105.497	-62	-174.668	-122	-195.124	-380	-64.5059
341.017	338	-194.94	38	-105.218	-60	-174.264	-118	-194.615	-378	-64.3717
341.02	336	-194.39	39	-104.937	-62	-173.866	-115	-194.096	-376	-64.2317
341.023	335	-193.842	42	-104.647	-64	-173.474	-113	-193.572	-375	-64.0888
341.026	335	-193.294	45	-104.348	-71	-173.102	-111	-193.042	-374	-63.9431
341.028	335	-192.746	49	-104.037	-69	-172.724	-111	-192.512	-374	-63.7973
341.031	334	-192.202	51	-103.721	-74	-172.361	-111	-191.982	-374	-63.6515
341.034	333	-191.66	51	-103.405	-76	-172.003	-112	-191.454	-374	-63.5058
341.037	332	-191.121	50	-103.091	-72	-171.634	-114	-190.933	-373	-63.3571
341.04	331	-190.584	51	-102.775	-68	-171.253	-114	-190.412	-372	-63.2055
341.043	330	-190.051	52	-102.456	-67	-170.87	-115	-189.893	-370	-63.0481
341.046	331	-189.515	52	-102.137	-64	-170.478	-116	-189.378	-370	-62.8908
341.049	331	-188.979	53	-101.815	-63	-170.082	-116	-188.862	-372	-62.7392
341.052	331	-188.443	53	-101.493	-63	-169.687	-115	-188.343	-374	-62.5934
341.055	331	-187.907	53	-101.171	-66	-169.301	-116	-187.828	-377	-62.4563
341.057	329	-187.376	53	-100.849	-65	-168.911	-116	-187.312	-379	-62.3251
341.06	327	-186.852	53	-100.527	-73	-168.545	-117	-186.8	-380	-62.1967
341.063	325	-186.333	54	-100.202	-83	-168.208	-117	-186.287	-379	-62.0654
341.066	324	-185.817	54	-99.8767	-91	-167.894	-116	-185.771	-378	-61.9313
341.069	323	-185.304	54	-99.5518	-105	-167.62	-116	-185.256	-376	-61.7913
341.072	323	-184.791	54	-99.2268	-105	-167.347	-114	-184.734	-372	-61.6397
341.075	322	-184.281	53	-98.9048	-93	-167.039	-112	-184.207	-369	-61.4795
341.078	321	-183.774	52	-98.5856	-92	-166.728	-111	-183.677	-367	-61.3134
341.081	322	-183.264	51	-98.2694	-81	-166.385	-110	-183.144	-364	-61.1386
341.084	322	-182.754	52	-97.9502	-74	-166.021	-109	-182.608	-362	-60.958
341.086	323	-182.241	52	-97.6311	-67	-165.638	-107	-182.067	-360	-60.7716
341.089	325	-181.723	52	-97.3119	-66	-165.251	-106	-181.522	-358	-60.5794
341.092	327	-181.198	53	-96.9899	-61	-164.85	-106	-180.977	-357	-60.3843
341.095	329	-180.668	54	-96.665	-57	-164.437	-105	-180.43	-357	-60.1893
341.098	331	-180.132	54	-96.34	-55	-164.019	-105	-179.883	-358	-59.9971
341.101	334	-179.587	54	-96.0151	-51	-163.589	-105	-179.335	-359	-59.8078
341.104	337	-179.033	53	-95.693	-48	-163.15	-106	-178.79	-360	-59.6214
341.107	339	-178.474	52	-95.3739	-52	-162.723	-107	-178.249	-360	-59.435
341.11	341	-177.909	52	-95.0547	-59	-162.316	-107	-177.707	-360	-59.2486
341.113	344	-177.335	52	-94.7356	-61	-161.915	-106	-177.162	-360	-59.0623
341.115	347	-176.752	52	-94.4164	-64	-161.523	-104	-176.612	-361	-58.8788
341.118	348	-176.167	52	-94.0972	-61	-161.122	-103	-176.059	-362	-58.6982
341.121	348	-175.581	51	-93.781	-59	-160.715	-101	-175.5	-362	-58.5176
341.124	347	-174.999	50	-93.4677	-55	-160.297	-99	-174.935	-361	-58.3341
341.127	346	-174.419	48	-93.1601	-52	-159.869	-98	-174.367	-360	-58.1478
341.13	345	-173.842	45	-92.8613	-47	-159.428	-98	-173.799	-359	-57.9585
341.133	344	-173.269	43	-92.5682	-49	-158.992	-99	-173.234	-359	-57.7692
341.136	343	-172.698	42	-92.2781	-54	-158.571	-101	-172.675	-357	-57.5741
341.139	342	-172.13	42	-91.9879	-53	-158.146	-103	-172.122	-357	-57.379
341.142	342	-171.562	41	-91.7007	-50	-157.713	-103	-171.569	-356	-57.181
341.144	340	-170.999	41	-91.4135	-48	-157.275	-105	-171.021	-355	-56.9801
341.147	340	-170.437	41	-91.1262	-48	-156.836	-107	-170.48	-355	-56.7793
341.15	341	-169.872	41	-90.839	-49	-156.4	-109	-169.944	-354	-56.5755
341.153	341	-169.307	42	-90.5488	-50	-155.967	-111	-169.414	-352	-56.3659
341.156	342	-168.739	43	-90.2558	-52	-155.54	-112	-168.886	-351	-56.1534
341.159	342	-168.171	45	-89.957	-56	-155.124	-113	-168.362	-350	-55.938
341.162	341	-167.606	46	-89.6552	-60	-154.721	-115	-167.844	-349	-55.7197
341.165	338	-167.049	46	-89.3534	-50	-154.288	-117	-167.331	-349	-55.5014
341.168	336	-166.499	47	-89.0488	-47	-153.846	-119	-166.824	-348	-55.2802
341.171	336	-165.948	49	-88.7384	-45	-153.399	-121	-166.323	-347	-55.0561
341.173	335	-165.4	50	-88.425	-48	-152.96	-121	-165.822	-347	-54.832
341.176	334	-164.855	51	-88.1088	-45	-152.512	-120	-165.318	-346	-54.605
341.179	333	-164.313	51	-87.7925	-47	-152.071	-119	-164.811	-346	-54.3781
341.182	330	-163.78	52	-87.4734	-51	-151.641	-117	-164.298	-347	-54.154
341.185	327	-163.256	53	-87.1513	-50	-151.208	-116	-163.783	-347	-53.9299
341.188	324	-162.74	54	-86.8264	-50	-150.775	-113	-163.259	-347	-53.7058
341.191	323	-162.227	55	-86.4985	-42	-150.319	-110	-162.726	-346	-53.4788
341.194	322	-161.717	56	-86.1678	-40	-149.857	-106	-162.181	-345	-53.2489
341.197	321	-161.21	57	-85.8341	-30	-149.366	-103	-161.628	-344	-53.0161
341.2	320	-160.706	58	-85.4976	-24	-148.857	-100	-161.066	-344	-52.7833
341.203	319	-160.204	57	-85.1639	-29	-148.363	-96	-160.492	-346	-52.5563
341.205	318	-159.706	54	-84.839	-35	-147.887	-92	-159.907	-347	-52.3322
341.208	317	-159.21	53	-84.5169	-43	-147.434	-89	-159.313	-347	-52.1081
341.211	318	-158.712	52	-84.1977	-38	-146.966	-88	-158.716	-347	-51.884
341.214	320	-158.208	50	-83.8844	-30	-146.475	-86	-158.114	-347	-51.6599
341.217	321	-157.7	48	-83.5769	-30	-145.984	-85	-157.508	-347	-51.4358
341.22	322	-157.19	46	-83.2751	-35	-145.508	-86	-156.906	-348	-51.2146
341.223	323	-156.677	43	-82.9821	-35	-145.031	-86	-156.303	-347	-50.9906
341.226	323	-156.165	40	-82.6977	-40	-144.569	-88	-155.706	-348	-50.7694
341.229	324	-155.649	38	-82.4192	-42	-144.113	-90	-155.115	-349	-50.5511
341.232	323	-155.136	36	-82.1465	-45	-143.666	-92	-154.53	-349	-50.3328
341.234	322	-154.626	35	-81.8766	-33	-143.183	-95	-153.953	-351	-50.1203
341.237	323	-154.113	33	-81.6126	-26	-142.681	-98	-153.386	-352	-49.9107
341.24	325	-153.594	30	-81.3572	-23	-142.17	-101	-152.827	-352	-49.7011
341.243	327	-153.07	29	-81.1048	-23	-141.658	-101	-152.267	-352	-49.4915
341.246	329	-152.539	29	-80.8524	-21	-141.141	-102	-151.711	-353	-49.2848
341.249	331	-152.003	28	-80.6029	-11	-140.595	-101	-151.152	-354	-49.081
341.252	333	-151.461	27	-80.3562	-10	-140.046	-101	-150.593	-354	-48.8773
341.255	335	-150.913	26	-80.1125	-13	-139.506	-100	-150.031	-354	-48.6735
341.258	338	-150.357	27	-79.8659	-15	-138.972	-100	-149.469	-355	-48.4726
341.261	340	-149.795	29	-79.6134	-17	-138.443	-101	-148.91	-355	-48.2717
341.263	341	-149.23	32	-79.3523	-22	-137.929	-101	-148.351	-355	-48.0708
341.266	342	-148.662	36	-79.0796	-21	-137.412	-103	-147.798	-356	-47.8728
341.269	342	-148.094	38	-78.801	-23	-136.9	-103	-147.244	-358	-47.6806
341.272	342	-147.525	39	-78.5196	-28	-136.404	-103	-146.691	-358	-47.4885
341.275	341	-146.96	40	-78.2352	-30	-135.913	-104	-146.141	-358	-47.2963
341.278	340	-146.398	40	-77.9509	-31	-135.425	-104	-145.59	-359	-47.107
341.281	339	-145.839	41	-77.6637	-29	-134.931	-104	-145.04	-360	-46.9206
341.284	339	-145.279	41	-77.3764	-30	-134.44	-104	-144.49	-360	-46.7342
341.287	339	-144.72	42	-77.0863	-30	-133.949	-101	-143.93	-358	-46.542
341.29	338	-144.164	42	-76.7961	-18	-133.423	-99	-143.366	-355	-46.3411
341.292	339	-143.604	42	-76.506	-19	-132.9	-97	-142.795	-353	-46.1345
341.295	339	-143.045	42	-76.2159	-25	-132.395	-95	-142.218	-351	-45.922
341.298	339	-142.486	43	-75.9228	-28	-131.898	-95	-141.642	-349	-45.7037
341.301	340	-141.923	43	-75.6298	-39	-131.433	-95	-141.065	-347	-45.4796
341.304	341	-141.358	41	-75.3425	-48	-130.994	-95	-140.489	-348	-45.2584
341.307	343	-140.787	39	-75.0611	-50	-130.561	-95	-139.912	-348	-45.0372
341.31	346	-140.208	36	-74.7884	-39	-130.097	-97	-139.342	-348	-44.816
341.313	347	-139.625	36	-74.5156	-26	-129.594	-99	-138.777	-348	-44.5948
341.316	347	-139.043	37	-74.24	-23	-129.083	-101	-138.218	-348	-44.3736
341.319	347	-138.46	38	-73.9614	-16	-128.551	-102	-137.662	-347	-44.1495
341.321	347	-137.877	38	-73.6829	-18	-128.025	-101	-137.102	-345	-43.9196
341.324	347	-137.295	40	-73.3986	-17	-127.497	-101	-136.543	-345	-43.6897
341.327	348	-136.709	41	-73.1113	-12	-126.954	-101	-135.984	-344	-43.4569
341.33	349	-136.121	43	-72.8183	-9	-126.402	-101	-135.425	-345	-43.2271
341.333	351	-135.527	45	-72.5195	-13	-125.861	-103	-134.872	-346	-43.0001
341.336	352	-134.93	46	-72.2177	-12	-125.318	-104	-134.322	-347	-42.776
341.339	353	-134.33	47	-71.9131	-12	-124.775	-105	-133.774	-347	-42.5519
341.342	353	-133.73	49	-71.6026	-6	-124.215	-106	-133.229	-349	-42.3336
341.345	353	-133.13	50	-71.2892	2	-123.631	-107	-132.688	-351	-42.1211
341.348	352	-132.533	52	-70.9701	-3	-123.062	-110	-132.155	-354	-41.9173
341.35	352	-131.936	53	-70.6481	-9	-122.51	-111	-131.625	-356	-41.7193
341.353	351	-131.342	53	-70.326	-16	-121.978	-111	-131.095	-356	-41.5213
341.356	348	-130.756	53	-70.004	-15	-121.444	-110	-130.562	-355	-41.3205
341.359	347	-130.174	54	-69.679	-7	-120.886	-108	-130.023	-356	-41.1225
341.362	347	-129.591	55	-69.3512	-12	-120.343	-106	-129.478	-358	-40.9303
341.365	348	-129.006	56	-69.0204	-7	-119.785	-105	-128.931	-361	-40.7468
341.368	348	-128.42	58	-68.6839	-1	-119.21	-104	-128.38	-361	-40.5633
341.371	348	-127.835	59	-68.3444	-5	-118.647	-103	-127.827	-360	-40.3769
341.374	347	-127.252	60	-68.002	-9	-118.095	-102	-127.271	-359	-40.1876
341.377	346	-126.673	61	-67.6568	-14	-117.557	-99	-126.706	-359	-39.9984
341.379	345	-126.096	61	-67.3115	-14	-117.02	-98	-126.138	-358	-39.8062
341.382	343	-125.525	60	-66.9692	-10	-116.471	-97	-125.568	-359	-39.6169
341.385	341	-124.96	58	-66.6326	-15	-115.937	-95	-124.991	-359	-39.4276
341.388	340	-124.398	56	-66.3019	-20	-115.417	-94	-124.412	-359	-39.2383
341.391	341	-123.833	55	-65.974	-22	-114.902	-93	-123.829	-359	-39.049
341.394	341	-123.267	53	-65.652	-26	-114.4	-93	-123.247	-360	-38.8627
341.397	342	-122.699	51	-65.3357	-32	-113.915	-93	-122.665	-360	-38.6763
341.4	342	-122.131	48	-65.0282	-33	-113.432	-93	-122.083	-360	-38.4899
341.403	343	-121.56	46	-64.7264	-36	-112.959	-93	-121.5	-360	-38.3035
341.406	343	-120.989	44	-64.4305	-24	-112.45	-94	-120.921	-361	-38.12
341.408	344	-120.416	44	-64.1345	-17	-111.922	-95	-120.344	-362	-37.9395
341.411	347	-119.833	45	-63.8357	-14	-111.384	-98	-119.777	-362	-37.7589
341.414	349	-119.245	47	-63.5311	-5	-110.821	-100	-119.215	-363	-37.5812
341.417	350	-118.653	49	-63.2206	3	-110.234	-102	-118.658	-364	-37.4064
341.42	353	-118.054	51	-62.9044	10	-109.627	-104	-118.108	-364	-37.2316
341.423	356	-117.445	53	-62.5823	12	-109.015	-105	-117.561	-365	-37.0598
341.426	358	-116.83	54	-62.2574	-3	-108.445	-105	-117.013	-366	-36.8908
341.429	361	-116.207	56	-61.9266	-10	-107.896	-105	-116.466	-366	-36.7218
341.432	362	-115.581	57	-61.593	-16	-107.365	-105	-115.918	-366	-36.5528
341.435	364	-114.949	56	-61.2622	-27	-106.865	-104	-115.368	-367	-36.3867
341.437	365	-114.315	55	-60.9344	-36	-106.392	-102	-114.811	-366	-36.2178
341.44	365	-113.68	53	-60.6123	-29	-105.898	-100	-114.249	-365	-36.0459
341.443	366	-113.042	50	-60.2989	-25	-105.392	-97	-113.679	-363	-35.8682
341.446	367	-112.402	48	-59.9914	-19	-104.869	-94	-113.099	-362	-35.6876
341.449	369	-111.755	46	-59.6897	-21	-104.352	-92	-112.514	-361	-35.5041
341.452	370	-111.106	46	-59.3879	-14	-103.815	-89	-111.92	-361	-35.3207
341.455	369	-110.46	46	-59.0862	-8	-103.26	-89	-111.326	-361	-35.1372
341.458	369	-109.813	45	-58.7873	-7	-102.702	-89	-110.733	-362	-34.9566
341.461	368	-109.17	43	-58.4943	-9	-102.151	-90	-110.142	-363	-34.7789
341.464	368	-108.526	40	-58.2099	-13	-101.61	-92	-109.556	-364	-34.6041
341.466	369	-107.88	37	-57.9343	-12	-101.067	-93	-108.974	-365	-34.4322
341.469	369	-107.234	35	-57.6645	-10	-100.518	-93	-108.392	-364	-34.2575
341.472	369	-106.587	34	-57.3975	-11	-99.9721	-93	-107.809	-363	-34.0798
341.475	367	-105.947	33	-57.1335	-17	-99.4434	-94	-107.23	-360	-33.8934
341.478	366	-105.309	33	-56.8695	-7	-98.8858	-93	-106.648	-357	-33.6983
341.481	364	-104.677	35	-56.5996	0	-98.3078	-94	-106.068	-355	-33.4974
341.484	361	-104.054	37	-56.324	-5	-97.7443	-93	-105.486	-354	-33.2936
341.487	358	-103.44	40	-56.0397	-8	-97.1895	-92	-104.901	-354	-33.0899
341.49	358	-102.825	42	-55.7495	-12	-96.6464	-93	-104.319	-354	-32.8861
341.493	357	-102.214	45	-55.4507	-14	-96.109	-95	-103.742	-353	-32.6794
341.495	355	-101.608	48	-55.1431	-16	-95.5774	-98	-103.174	-352	-32.4698
341.498	355	-101.002	51	-54.8269	-19	-95.0546	-100	-102.612	-353	-32.2631
341.501	354	-100.399	52	-54.5077	-18	-94.5288	-100	-102.05	-354	-32.0593
341.504	353	-99.7992	54	-54.1828	-15	-93.9943	-101	-101.491	-355	-31.8584
341.507	351	-99.2051	56	-53.852	-18	-93.4686	-101	-100.932	-355	-31.6575
341.51	348	-98.6196	57	-53.5184	-26	-92.966	-100	-100.37	-354	-31.4537
341.513	346	-98.04	56	-53.1876	-36	-92.4925	-99	-99.8053	-352	-31.2442
341.516	346	-97.4603	54	-52.8627	-34	-92.0131	-99	-99.2404	-351	-31.0317
341.519	346	-96.8807	53	-52.5406	-35	-91.5367	-98	-98.6726	-350	-30.8163
341.522	346	-96.301	53	-52.2186	-25	-91.0312	-98	-98.1048	-348	-30.5951
341.524	346	-95.7214	55	-51.8907	-15	-90.4967	-99	-97.5399	-347	-30.371
341.527	345	-95.1446	58	-51.5542	-16	-89.9652	-100	-96.9779	-345	-30.1411
341.53	343	-94.5737	60	-51.2118	-13	-89.4249	-101	-96.4188	-343	-29.9054
341.533	342	-94.0056	62	-50.8637	-20	-88.9049	-101	-95.8597	-341	-29.6639
341.536	341	-93.4405	63	-50.5126	-29	-88.4111	-102	-95.3036	-341	-29.4224
341.539	340	-92.8783	61	-50.1673	-26	-87.9085	-101	-94.7445	-341	-29.1809
341.542	341	-92.3131	59	-49.8279	-30	-87.4176	-101	-94.1854	-340	-28.9365
341.545	342	-91.7451	57	-49.4942	-34	-86.9382	-102	-93.6292	-340	-28.6921
341.548	342	-91.177	56	-49.1635	-28	-86.4415	-103	-93.0759	-342	-28.4535
341.551	342	-90.609	54	-48.8385	-18	-85.9157	-104	-92.5255	-345	-28.2236
341.553	342	-90.0409	53	-48.5165	-11	-85.3696	-104	-91.9751	-346	-27.9966
341.556	342	-89.4729	52	-48.1973	-18	-84.8439	-104	-91.4247	-348	-27.7754
341.559	341	-88.9078	52	-47.8782	-23	-84.3326	-104	-90.8744	-349	-27.5572
341.562	342	-88.3397	51	-47.5619	-23	-83.8213	-104	-90.324	-351	-27.3447
341.565	342	-87.7717	51	-47.2457	-22	-83.3072	-104	-89.7736	-353	-27.138
341.568	343	-87.2007	52	-46.9265	-23	-82.7959	-103	-89.2203	-356	-26.94
341.571	345	-86.624	52	-46.6074	-26	-82.2934	-102	-88.6641	-358	-26.7478
341.574	347	-86.0414	52	-46.2882	-23	-81.7821	-101	-88.105	-359	-26.5585
341.577	349	-85.4531	52	-45.9691	-20	-81.2621	-101	-87.5459	-361	-26.375
341.58	350	-84.8618	52	-45.6499	-14	-80.7248	-102	-86.9898	-361	-26.1915
341.583	350	-84.2706	52	-45.3308	-14	-80.1874	-102	-86.4336	-362	-26.011
341.585	350	-83.6793	52	-45.0116	-13	-79.6471	-102	-85.8774	-363	-25.8333
341.588	350	-83.0881	52	-44.6925	-16	-79.1156	-104	-85.327	-364	-25.6585
341.591	349	-82.4998	53	-44.3704	-20	-78.5956	-105	-84.7795	-364	-25.4837
341.594	350	-81.9085	53	-44.0484	-22	-78.0814	-106	-84.2349	-364	-25.3089
341.597	352	-81.3114	54	-43.7234	-29	-77.5876	-105	-83.6874	-363	-25.1313
341.6	353	-80.7115	56	-43.3927	-30	-77.0966	-104	-83.1371	-363	-24.9536
341.603	354	-80.1086	59	-43.0532	-25	-76.5912	-101	-82.578	-363	-24.7759
341.606	354	-79.5058	61	-42.708	-18	-76.0654	-99	-82.0131	-363	-24.5982
341.609	356	-78.8971	62	-42.3598	-11	-75.5193	-97	-81.4424	-362	-24.4176
341.612	358	-78.2827	63	-42.0088	-12	-74.9762	-95	-80.8659	-364	-24.2429
341.614	358	-77.6682	64	-41.6548	-10	-74.4272	-93	-80.2836	-365	-24.071
341.617	356	-77.0596	65	-41.2979	-13	-73.8869	-91	-79.6955	-368	-23.9078
341.62	355	-76.4538	65	-40.9411	-15	-73.3525	-89	-79.1016	-371	-23.7533
341.623	353	-75.8539	65	-40.5842	-12	-72.8093	-86	-78.499	-373	-23.6047
341.626	353	-75.2539	64	-40.2303	-7	-72.2516	-84	-77.8906	-375	-23.4618
341.629	353	-74.654	62	-39.8821	1	-71.6707	-81	-77.2735	-373	-23.3131
341.632	354	-74.0511	61	-39.5369	-3	-71.1015	-80	-76.6535	-373	-23.1644
341.635	355	-73.4454	58	-39.2003	-9	-70.5496	-79	-76.0306	-372	-23.0129
341.638	355	-72.8396	56	-38.8695	-12	-70.0064	-78	-75.4048	-371	-22.8584
341.641	356	-72.231	54	-38.5446	-19	-69.4836	-77	-74.7761	-370	-22.701
341.643	356	-71.6223	53	-38.2225	-30	-68.9926	-77	-74.1474	-369	-22.5407
341.646	355	-71.0166	53	-37.9005	-35	-68.5162	-77	-73.5187	-368	-22.3776
341.649	354	-70.4137	53	-37.5784	-33	-68.0339	-78	-72.8928	-367	-22.2115
341.652	353	-69.8138	52	-37.2593	-34	-67.5546	-79	-72.2699	-365	-22.0396
341.655	352	-69.2167	51	-36.943	-32	-67.0694	-79	-71.647	-363	-21.8619
341.658	352	-68.6197	50	-36.6297	-24	-66.561	-80	-71.027	-362	-21.6813
341.661	352	-68.0226	50	-36.3164	-24	-66.0527	-82	-70.4128	-360	-21.495
341.664	353	-67.4227	49	-36.0059	-26	-65.5501	-84	-69.8044	-360	-21.3086
341.667	355	-66.8169	49	-35.6955	-20	-65.0302	-86	-69.2018	-360	-21.1222
341.67	356	-66.2082	48	-35.3879	-6	-64.4696	-89	-68.6079	-361	-20.9387
341.672	357	-65.5967	47	-35.0833	2	-63.8858	-92	-68.0227	-361	-20.7552
341.675	356	-64.988	46	-34.7815	5	-63.2933	-92	-67.4376	-361	-20.5718
341.678	355	-64.3823	46	-34.4798	12	-62.6805	-93	-66.8553	-361	-20.3883
341.681	352	-63.7852	45	-34.1809	9	-62.0765	-93	-66.273	-360	-20.2019
341.684	349	-63.1969	43	-33.8879	0	-61.4985	-94	-65.6936	-357	-20.0068
341.687	347	-62.6144	41	-33.6007	-8	-60.9437	-95	-65.1171	-354	-19.803
341.69	344	-62.0405	43	-33.3076	-13	-60.4034	-95	-64.5406	-351	-19.5905
341.693	342	-61.4725	46	-33.0059	-18	-59.8777	-96	-63.967	-349	-19.3722
341.696	342	-60.9044	50	-32.6925	-21	-59.3606	-97	-63.3963	-347	-19.1481
341.699	340	-60.3422	53	-32.3705	-20	-58.8406	-99	-62.8314	-346	-18.9212
341.701	340	-59.7799	55	-32.0426	-22	-58.3265	-100	-62.2694	-343	-18.6854
341.704	340	-59.2177	56	-31.7119	-24	-57.8181	-101	-61.7103	-343	-18.4498
341.707	341	-58.6525	57	-31.3782	-19	-57.2953	-100	-61.1484	-343	-18.2141
341.71	341	-58.0874	58	-31.0417	-19	-56.7724	-99	-60.5834	-343	-17.9784
341.713	342	-57.5194	59	-30.7022	-14	-56.235	-98	-60.0157	-342	-17.7398
341.716	342	-56.9513	60	-30.3599	-12	-55.6919	-97	-59.445	-342	-17.5012
341.719	343	-56.3804	60	-30.0175	-4	-55.1255	-98	-58.8772	-343	-17.2655
341.722	343	-55.8094	59	-29.678	-6	-54.5649	-98	-58.3094	-344	-17.0327
341.725	344	-55.2356	58	-29.3415	-1	-53.9898	-98	-57.7416	-345	-16.8028
341.728	347	-54.6531	57	-29.0078	-7	-53.4322	-98	-57.1738	-345	-16.5729
341.73	349	-54.0647	56	-28.6771	-3	-52.8629	-98	-56.606	-347	-16.3488
341.733	350	-53.4735	55	-28.3492	4	-52.2733	-97	-56.0353	-350	-16.1334
341.736	351	-52.8793	56	-28.0185	4	-51.6837	-97	-55.4646	-354	-15.9296
341.739	352	-52.2822	55	-27.6906	6	-51.0883	-95	-54.8881	-356	-15.7316
341.742	351	-51.6881	54	-27.3657	1	-50.5075	-93	-54.3059	-357	-15.5366
341.745	350	-51.0969	52	-27.0465	0	-49.9295	-91	-53.7178	-357	-15.3415
341.748	349	-50.5085	51	-26.7303	6	-49.3341	-89	-53.1239	-358	-15.1493
341.751	348	-49.9231	51	-26.414	6	-48.7387	-88	-52.5271	-360	-14.9629
341.754	346	-49.3434	50	-26.1007	1	-48.1578	-86	-51.9245	-362	-14.7823
341.757	345	-48.7667	49	-25.7902	-3	-47.5886	-84	-51.3161	-364	-14.6075
341.759	346	-48.187	49	-25.4798	-1	-47.0135	-82	-50.7019	-365	-14.4357
341.762	346	-47.6074	49	-25.1693	4	-46.4239	-82	-50.0877	-364	-14.2609
341.765	346	-47.0277	49	-24.8589	9	-45.8198	-83	-49.4763	-363	-14.0832
341.768	344	-46.4539	49	-24.5484	16	-45.1954	-83	-48.865	-362	-13.9026
341.771	341	-45.8887	49	-24.238	20	-44.5594	-84	-48.2567	-361	-13.7191
341.774	339	-45.3294	49	-23.9276	17	-43.9321	-83	-47.6454	-359	-13.5299
341.777	336	-44.7788	49	-23.6171	15	-43.3107	-83	-47.0341	-356	-13.3319
341.78	334	-44.2339	48	-23.3096	14	-42.6921	-81	-46.4169	-353	-13.1252
341.783	333	-43.692	48	-23.002	8	-42.0909	-80	-45.7969	-351	-12.9127
341.786	332	-43.153	48	-22.6945	3	-41.5042	-78	-45.1711	-350	-12.6973
341.788	331	-42.6168	47	-22.3898	-1	-40.9291	-77	-44.5424	-350	-12.4819
341.791	331	-42.0807	46	-22.0881	2	-40.3453	-78	-43.9166	-350	-12.2665
341.794	330	-41.5474	44	-21.7921	-1	-39.7703	-78	-43.2908	-349	-12.0482
341.797	328	-41.02	43	-21.4991	-2	-39.1981	-78	-42.665	-348	-11.827
341.8	328	-40.4926	43	-21.2061	2	-38.6143	-80	-42.045	-347	-11.6029
341.803	328	-39.9652	43	-20.913	8	-38.0131	-81	-41.4279	-348	-11.3817
341.806	329	-39.4348	43	-20.62	2	-37.4293	-81	-40.8108	-348	-11.1606
341.809	332	-38.8958	43	-20.3269	0	-36.8514	-82	-40.1966	-348	-10.9394
341.812	333	-38.3539	42	-20.0368	6	-36.256	-85	-39.5911	-348	-10.7182
341.815	334	-37.809	41	-19.7495	13	-35.6403	-86	-38.9885	-349	-10.4999
341.817	336	-37.2584	43	-19.4565	19	-35.0072	-87	-38.3888	-350	-10.2845
341.82	336	-36.7077	45	-19.1577	13	-34.3915	-88	-37.792	-350	-10.0691
