b	f0005	0005	0005a	f0020	0020	0020a	f0100	0100	0100a	f0300	0300	0300a	f0500	0500	0500a	f0700	0700	0700a
332.302	9.52865	-0.82112	4.0798	9.52866	-10.1096	-9.43062	9.52869	-0.99187	6.64421	9.52871	30.1019	36.4355	9.52873	49.9174	28.214	9.5288	107.095	61.435
332.304	9.52858	-0.82265	4.10378	9.52859	-11.1067	-9.43937	9.52862	-0.99538	6.65192	9.52864	29.0867	36.5212	9.52866	51.908	28.3651	9.52873	108.077	61.7083
332.307	9.52851	-0.82418	4.12777	9.52852	-13.1039	-9.45308	9.52855	1.0011	6.66459	9.52857	30.0714	36.6094	9.52859	52.8986	28.5186	9.52866	110.059	61.9866
332.309	9.52843	0.1743	4.15423	9.52844	-15.101	-9.47176	9.52847	2.99758	6.68222	9.5285	31.0562	36.7001	9.52852	55.8891	28.6796	9.52859	111.041	62.2673
332.312	9.52836	0.17277	4.1807	9.52837	-16.0981	-9.49291	9.5284	4.99407	6.70482	9.52843	33.041	36.7957	9.52845	58.8797	28.848	9.52852	112.023	62.5505
332.314	9.52829	0.17125	4.20716	9.5283	-18.0953	-9.51903	9.52833	5.99055	6.7299	9.52836	36.0257	36.8987	9.52838	62.8703	29.0264	9.52845	112.006	62.8336
332.317	9.52822	-0.83028	4.23113	9.52823	-19.0924	-9.54763	9.52826	6.98703	6.75745	9.52829	39.0105	37.0091	9.52831	64.8609	29.2097	9.52838	112.988	63.1192
332.319	9.52815	-1.83181	4.2526	9.52816	-19.0895	-9.57623	9.52819	6.98352	6.78499	9.52822	38.9952	37.1195	9.52823	65.8515	29.3954	9.5283	113.97	63.4072
332.322	9.52808	-1.83333	4.27408	9.52809	-19.0867	-9.60481	9.52812	6.98	6.81253	9.52814	37.98	37.2274	9.52816	64.8421	29.5787	9.52823	114.952	63.6977
332.324	9.52801	-0.83486	4.29804	9.52802	-18.0838	-9.6309	9.52805	6.97648	6.84005	9.52807	35.9648	37.3302	9.52809	63.8327	29.7594	9.52816	116.934	63.993
332.327	9.52793	-0.83639	4.32199	9.52795	-16.0809	-9.65202	9.52798	5.97297	6.86509	9.528	35.9495	37.433	9.52802	62.8232	29.9376	9.52809	119.916	64.2958
332.329	9.52786	-0.83791	4.34594	9.52787	-15.0781	-9.67064	9.5279	4.96945	6.88762	9.52793	36.9343	37.5383	9.52795	62.8138	30.1158	9.52802	123.898	64.6085
332.332	9.52779	-1.83944	4.3674	9.5278	-15.0752	-9.68925	9.52783	5.96593	6.91264	9.52786	35.919	37.641	9.52788	63.8044	30.2965	9.52795	124.88	64.9237
332.334	9.52772	-4.84096	4.3814	9.52773	-14.0724	-9.70537	9.52776	8.96242	6.9451	9.52779	33.9038	37.7388	9.52781	66.795	30.4846	9.52788	125.862	65.2412
332.337	9.52765	-7.84249	4.38793	9.52766	-12.0695	-9.71651	9.52769	10.9589	6.98253	9.52772	31.8886	37.8315	9.52774	69.7856	30.6801	9.52781	125.844	65.5588
332.339	9.52758	-8.84402	4.39198	9.52759	-9.06662	-9.72018	9.52762	11.9554	7.02244	9.52764	30.8733	37.9217	9.52766	72.7762	30.8831	9.52773	126.826	65.8787
332.342	9.52751	-8.84554	4.39602	9.52752	-6.06376	-9.71639	9.52755	11.9519	7.06233	9.52757	29.8581	38.0093	9.52759	73.7668	31.0885	9.52766	128.808	66.2036
332.344	9.52744	-7.84707	4.40254	9.52745	-4.0609	-9.70761	9.52748	12.9484	7.10471	9.5275	29.8429	38.097	9.52752	73.7574	31.2939	9.52759	127.79	66.526
332.347	9.52736	-6.8486	4.41155	9.52737	-5.05803	-9.70132	9.52741	13.9448	7.14956	9.52743	30.8276	38.187	9.52745	75.7479	31.5043	9.52752	126.772	66.8459
332.349	9.52729	-4.85012	4.42552	9.5273	-5.05517	-9.69502	9.52733	14.9413	7.19689	9.52736	31.8124	38.2796	9.52738	77.7385	31.7196	9.52745	123.754	67.1582
332.352	9.52722	-1.85165	4.44695	9.52723	-4.05231	-9.68622	9.52726	14.9378	7.24421	9.52729	32.7972	38.3745	9.52731	78.7291	31.9373	9.52738	121.736	67.4655
332.354	9.52715	0.14683	4.47335	9.52716	-1.04944	-9.66996	9.52719	14.9343	7.29152	9.52722	31.7819	38.467	9.52724	79.7197	32.1576	9.52731	119.718	67.7678
332.357	9.52708	2.1453	4.50472	9.52709	1.95342	-9.64624	9.52712	16.9308	7.3438	9.52715	32.7667	38.5619	9.52717	78.7103	32.3753	9.52724	117.701	68.0651
332.359	9.52701	4.14377	4.54105	9.52702	3.95628	-9.61753	9.52705	18.9273	7.40104	9.52707	32.7514	38.6568	9.52709	76.7009	32.588	9.52716	117.683	68.3624
332.362	9.52694	6.14225	4.58236	9.52695	4.95915	-9.58633	9.52698	21.9237	7.46573	9.527	30.7362	38.7466	9.52702	75.6915	32.7983	9.52709	119.665	68.6645
332.364	9.52687	9.14072	4.63112	9.52688	2.96201	-9.5601	9.52691	21.9202	7.53041	9.52693	28.7209	38.8314	9.52695	74.682	33.0059	9.52702	121.647	68.9716
332.367	9.52679	12.1392	4.68733	9.5268	0.96487	-9.53883	9.52683	21.9167	7.59509	9.52686	27.7057	38.9138	9.52688	73.6726	33.2112	9.52695	122.629	69.2812
332.369	9.52672	13.1377	4.74603	9.52673	-0.03227	-9.52004	9.52676	19.9132	7.65478	9.52679	24.6905	38.9886	9.52681	72.6632	33.4138	9.52688	124.611	69.5956
332.372	9.52665	14.1361	4.80721	9.52666	-2.0294	-9.50621	9.52669	18.9097	7.71198	9.52672	21.6752	39.0559	9.52674	70.6538	33.6115	9.52681	126.593	69.915
332.374	9.52658	12.1346	4.86342	9.52659	-2.02654	-9.49238	9.52662	16.9062	7.76419	9.52665	19.66	39.1182	9.52667	66.6444	33.7993	9.52674	128.575	70.2394
332.377	9.52651	9.13309	4.91216	9.52652	-2.02368	-9.47854	9.52655	15.9026	7.81391	9.52658	18.6448	39.178	9.5266	61.635	33.9745	9.52667	131.557	70.5711
332.379	9.52644	2.13156	4.94349	9.52645	-3.02081	-9.46718	9.52648	14.8991	7.86114	9.5265	19.6295	39.2402	9.52652	57.6256	34.1398	9.52659	133.539	70.9077
332.382	9.52637	-1.86996	4.96488	9.52638	-4.01795	-9.4583	9.52641	11.8956	7.9009	9.52643	19.6143	39.3024	9.52645	56.6161	34.3026	9.52652	135.521	71.2493
332.384	9.5263	-2.87149	4.98377	9.52631	-5.01509	-9.4519	9.52634	7.89209	7.9307	9.52636	19.599	39.3646	9.52638	57.6067	34.4679	9.52645	137.503	71.5959
332.387	9.52622	-3.87302	5.00017	9.52623	-7.01222	-9.45047	9.52626	4.88857	7.95303	9.52629	20.5838	39.4292	9.52631	56.5973	34.6306	9.52638	138.485	71.9448
332.389	9.52615	-4.87454	5.01409	9.52616	-7.00936	-9.44903	9.52619	4.88505	7.97536	9.52622	23.5686	39.5012	9.52624	56.5879	34.7933	9.52631	140.467	72.2987
332.391	9.52608	-6.87607	5.02303	9.52609	-7.0065	-9.44758	9.52612	5.88154	8.00016	9.52615	27.5533	39.5832	9.52617	58.5785	34.961	9.52624	141.449	72.6551
332.394	9.52601	-8.87759	5.02699	9.52602	-6.00363	-9.44363	9.52605	7.87802	8.02993	9.52608	30.5381	39.6725	9.5261	58.5691	35.1286	9.52617	141.431	73.0113
332.396	9.52594	-10.8791	5.02597	9.52595	-4.00077	-9.43471	9.52598	9.87451	8.06467	9.52601	32.5229	39.7668	9.52603	57.5597	35.2938	9.52609	140.414	73.3651
332.399	9.52587	-13.8806	5.01749	9.52588	-0.99791	-9.41832	9.52591	10.871	8.10188	9.52593	35.5076	39.8685	9.52595	57.5502	35.4589	9.52602	138.396	73.7138
332.401	9.5258	-14.8822	5.00652	9.52581	0.00496	-9.39944	9.52584	11.8675	8.14156	9.52586	38.4924	39.9777	9.52588	56.5408	35.6215	9.52595	134.378	74.0526
332.404	9.52573	-12.8837	5.00052	9.52574	1.00782	-9.37807	9.52577	13.864	8.18621	9.52579	40.4771	40.0917	9.52581	54.5314	35.7791	9.52588	131.36	74.3838
332.406	9.52565	-10.8852	4.99949	9.52566	0.01068	-9.35917	9.52569	15.8604	8.23583	9.52572	41.4619	40.2083	9.52574	54.522	35.9367	9.52581	129.342	74.7101
332.409	9.52558	-7.88675	5.00592	9.52559	-2.98645	-9.34772	9.52562	17.8569	8.29041	9.52565	44.4467	40.3322	9.52567	54.5126	36.0943	9.52574	126.324	75.0288
332.411	9.52551	-4.88828	5.0198	9.52552	-5.98359	-9.34373	9.52555	18.8534	8.34747	9.52558	46.4314	40.4611	9.5256	55.5032	36.2543	9.52567	123.306	75.34
332.414	9.52544	-1.8898	5.04113	9.52545	-6.98073	-9.34222	9.52548	20.8499	8.40949	9.52551	46.4162	40.5899	9.52553	57.4938	36.4192	9.5256	121.288	75.6462
332.416	9.52537	2.10867	5.07241	9.52538	-7.97786	-9.34318	9.52541	20.8464	8.4715	9.52544	46.401	40.7187	9.52546	59.4844	36.5892	9.52552	120.27	75.9499
332.419	9.5253	5.10714	5.11114	9.52531	-6.975	-9.34166	9.52534	22.8429	8.53848	9.52536	45.3857	40.845	9.52538	62.475	36.7665	9.52545	122.252	76.2585
332.421	9.52523	7.10562	5.15484	9.52524	-6.97214	-9.34012	9.52527	24.8393	8.61042	9.52529	43.3705	40.9663	9.52531	63.4655	36.9463	9.52538	124.234	76.572
332.424	9.52516	7.10409	5.19854	9.52517	-5.96927	-9.33609	9.5252	24.8358	8.68235	9.52522	42.3552	41.085	9.52524	65.4561	37.1311	9.52531	125.216	76.888
332.426	9.52508	4.10256	5.23477	9.52509	-4.96641	-9.32957	9.52512	22.8323	8.7493	9.52515	42.34	41.2037	9.52517	65.4467	37.3158	9.52524	125.198	77.2039
332.429	9.52501	1.10104	5.26354	9.52502	-3.96355	-9.32056	9.52505	20.8288	8.81126	9.52508	42.3248	41.3224	9.5251	65.4373	37.5006	9.52517	124.18	77.5173
332.431	9.52494	-1.90049	5.28485	9.52495	-2.96068	-9.30905	9.52498	19.8253	8.87074	9.52501	41.3095	41.4385	9.52503	67.4279	37.6902	9.5251	123.162	77.8282
332.434	9.52487	-1.90201	5.30615	9.52488	-4.95782	-9.3025	9.52491	17.8218	8.92523	9.52494	42.2943	41.5571	9.52496	71.4185	37.8898	9.52503	121.144	78.1341
332.436	9.5248	0.09646	5.33243	9.52481	-6.95496	-9.30093	9.52484	15.8182	8.97474	9.52487	41.279	41.6732	9.52489	73.409	38.0944	9.52496	118.126	78.4324
332.439	9.52473	0.09493	5.3587	9.52474	-8.95209	-9.30432	9.52477	15.8147	9.02424	9.52479	40.2638	41.7867	9.52481	74.3996	38.3014	9.52488	117.109	78.7282
332.441	9.52466	-0.90659	5.38248	9.52467	-10.9492	-9.31267	9.5247	15.8112	9.07374	9.52472	40.2486	41.9002	9.52474	72.3902	38.5034	9.52481	117.091	79.024
332.444	9.52459	-2.90812	5.40128	9.5246	-10.9464	-9.32102	9.52463	14.8077	9.12073	9.52465	39.2333	42.0112	9.52467	70.3808	38.7004	9.52474	120.073	79.3272
332.446	9.52451	-4.90965	5.41511	9.52452	-10.9435	-9.32935	9.52455	15.8042	9.17021	9.52458	38.2181	42.1197	9.5246	67.3714	38.8899	9.52467	121.055	79.6328
332.449	9.52444	-5.91117	5.42644	9.52445	-11.9406	-9.34017	9.52448	16.8007	9.22216	9.52451	37.2029	42.2256	9.52453	66.362	39.077	9.5246	121.037	79.9384
332.451	9.52437	-5.9127	5.43777	9.52438	-10.9378	-9.3485	9.52441	17.7971	9.27659	9.52444	37.1876	42.3315	9.52446	64.3526	39.259	9.52453	121.019	80.2439
332.454	9.5243	-6.91422	5.44662	9.52431	-10.9349	-9.35682	9.52434	19.7936	9.33599	9.52437	37.1724	42.4373	9.52439	62.3432	39.436	9.52446	119.001	80.5444
332.456	9.52423	-10.9157	5.44551	9.52424	-9.93205	-9.36264	9.52427	21.7901	9.40035	9.5243	38.1571	42.5456	9.52432	60.3337	39.608	9.52439	118.983	80.8449
332.459	9.52416	-14.9173	5.43445	9.52417	-7.92919	-9.36348	9.5242	22.7866	9.46718	9.52422	40.1419	42.6589	9.52424	58.3243	39.7751	9.52431	117.965	81.1428
332.461	9.52409	-17.9188	5.41593	9.5241	-3.92632	-9.35438	9.52413	22.7831	9.53401	9.52415	43.1267	42.7795	9.52417	56.3149	39.9371	9.52424	116.947	81.4383
332.464	9.52402	-18.9203	5.39492	9.52403	1.07654	-9.33283	9.52406	22.7796	9.60083	9.52408	44.1114	42.9026	9.5241	55.3055	40.0967	9.52417	116.929	81.7336
332.466	9.52394	-19.9219	5.37143	9.52395	3.0794	-9.3063	9.52398	23.776	9.67012	9.52401	46.0962	43.0307	9.52403	55.2961	40.2562	9.5241	117.911	82.0314
332.469	9.52387	-20.9234	5.34544	9.52388	4.08226	-9.27729	9.52391	24.7725	9.7419	9.52394	49.081	43.1661	9.52396	56.2867	40.4181	9.52403	118.893	82.3317
332.471	9.5238	-22.9249	5.31447	9.52381	3.08513	-9.25075	9.52384	24.769	9.81366	9.52387	49.0657	43.3016	9.52389	57.2773	40.5826	9.52396	120.875	82.6369
332.474	9.52373	-23.9264	5.28101	9.52374	1.08799	-9.22917	9.52377	24.7655	9.88542	9.5238	50.0505	43.4394	9.52382	58.2679	40.7495	9.52389	121.857	82.9445
332.476	9.52366	-23.928	5.24756	9.52367	-1.90915	-9.21505	9.5237	25.762	9.95965	9.52373	50.0352	43.5773	9.52375	59.2584	40.9188	9.52382	123.839	83.257
332.479	9.52359	-24.9295	5.21161	9.5236	-6.90628	-9.21335	9.52363	25.7585	10.0339	9.52366	52.02	43.7201	9.52367	61.249	41.0931	9.52374	126.822	83.577
332.481	9.52352	-25.931	5.17316	9.52353	-10.9034	-9.22159	9.52356	25.7549	10.1081	9.52358	54.0048	43.8678	9.5236	62.2396	41.2699	9.52367	129.804	83.9044
332.483	9.52345	-26.9325	5.13223	9.52346	-13.9006	-9.23728	9.52349	26.7514	10.1848	9.52351	55.9895	44.0204	9.52353	61.2302	41.4442	9.5236	130.786	84.2342
332.486	9.52337	-27.9341	5.08881	9.52338	-16.8977	-9.26042	9.52342	27.7479	10.264	9.52344	57.9743	44.178	9.52346	63.2208	41.6234	9.52353	133.768	84.5714
332.488	9.5233	-28.9356	5.0429	9.52331	-18.8948	-9.28853	9.52334	27.7444	10.3431	9.52337	56.959	44.333	9.52339	65.2114	41.8075	9.52346	136.75	84.9161
332.491	9.52323	-28.9371	4.99699	9.52324	-21.892	-9.32409	9.52327	26.7409	10.4198	9.5233	55.9438	44.4856	9.52332	68.202	41.9991	9.52339	140.732	85.2706
332.493	9.52316	-29.9386	4.94859	9.52317	-24.8891	-9.3671	9.5232	24.7374	10.4915	9.52323	53.9286	44.6331	9.52325	70.1925	42.1957	9.52332	143.714	85.6326
332.496	9.52309	-29.9402	4.90018	9.5231	-26.8862	-9.41508	9.52313	21.7339	10.5557	9.52316	52.9133	44.7781	9.52318	71.1831	42.3947	9.52325	144.696	85.997
332.498	9.52302	-28.9417	4.85425	9.52303	-27.8834	-9.46554	9.52306	21.7303	10.6199	9.52309	53.8981	44.9255	9.5231	71.1737	42.5937	9.52317	146.678	86.3663
332.501	9.52295	-25.9432	4.81578	9.52296	-26.8805	-9.51351	9.52299	19.7268	10.6791	9.52301	54.8829	45.0754	9.52303	72.1643	42.7951	9.5231	148.66	86.7406
332.503	9.52288	-23.9447	4.78228	9.52289	-23.8776	-9.55401	9.52292	16.7233	10.7309	9.52294	54.8676	45.2252	9.52296	72.1549	42.9965	9.52303	149.642	87.1173
332.506	9.52281	-22.9463	4.75126	9.52282	-23.8748	-9.5945	9.52285	14.7198	10.7777	9.52287	56.8524	45.38	9.52289	73.1455	43.2004	9.52296	151.624	87.4989
332.508	9.52273	-22.9478	4.72024	9.52274	-23.8719	-9.63498	9.52277	12.7163	10.8195	9.5228	58.8371	45.5397	9.52282	74.1361	43.4068	9.52289	154.606	87.888
332.511	9.52266	-22.9493	4.68921	9.52267	-23.8691	-9.67546	9.5227	8.71275	10.8513	9.52273	60.8219	45.7044	9.52275	77.1266	43.6206	9.52282	156.588	88.282
332.513	9.52259	-22.9509	4.65818	9.5226	-24.8662	-9.71842	9.52263	3.70923	10.8707	9.52266	61.8067	45.8715	9.52268	81.1172	43.8443	9.52275	156.57	88.6759
332.516	9.52252	-24.9524	4.62218	9.52253	-23.8633	-9.75888	9.52256	-1.29429	10.8777	9.52259	61.7914	46.0386	9.52261	83.1078	44.0729	9.52268	155.552	89.0673
332.518	9.52245	-28.9539	4.57622	9.52246	-21.8605	-9.79436	9.52249	-5.2978	10.8747	9.52252	62.7762	46.2081	9.52254	84.0984	44.3041	9.5226	154.535	89.4562
332.521	9.52238	-32.9554	4.52031	9.52239	-18.8576	-9.82238	9.52242	-8.30132	10.8642	9.52244	64.761	46.3825	9.52246	85.089	44.5376	9.52253	153.517	89.8425
332.523	9.52231	-35.957	4.45695	9.52232	-16.8547	-9.84541	9.52235	-11.3048	10.8463	9.52237	65.7457	46.5594	9.52239	87.0796	44.7762	9.52246	153.499	90.2288
332.526	9.52224	-38.9585	4.38611	9.52225	-15.8519	-9.86596	9.52228	-13.3084	10.8234	9.5223	66.7305	46.7388	9.52232	88.0702	45.0172	9.52239	151.481	90.6101
332.528	9.52216	-38.96	4.31528	9.52217	-13.849	-9.88152	9.5222	-14.3119	10.798	9.52223	68.7152	46.9231	9.52225	89.0607	45.2606	9.52232	149.463	90.9863
332.531	9.52209	-36.9615	4.24941	9.5221	-8.84615	-9.88464	9.52213	-14.3154	10.7726	9.52216	68.7	47.1073	9.52218	90.0513	45.5065	9.52225	147.445	91.3576
332.533	9.52202	-33.9631	4.191	9.52203	-4.84329	-9.87782	9.52206	-13.3189	10.7497	9.52209	67.6848	47.289	9.52211	90.0419	45.7525	9.52218	145.427	91.7238
332.536	9.52195	-30.9646	4.14005	9.52196	-0.84043	-9.86104	9.52199	-11.3224	10.7317	9.52202	68.6695	47.4732	9.52204	89.0325	45.9958	9.52211	143.409	92.085
332.538	9.52188	-28.9661	4.09406	9.52189	2.16244	-9.83679	9.52192	-10.3259	10.7162	9.52195	68.6543	47.6573	9.52197	89.0231	46.2392	9.52204	143.391	92.4462
332.541	9.52181	-26.9676	4.05304	9.52182	3.1653	-9.81005	9.52185	-8.32945	10.7057	9.52187	68.639	47.8414	9.52189	90.0137	46.485	9.52196	142.373	92.8048
332.543	9.52174	-25.9692	4.01451	9.52175	5.16816	-9.77833	9.52178	-5.33297	10.7026	9.5218	68.6238	48.0255	9.52182	91.0043	46.7333	9.52189	141.355	93.1609
332.546	9.52167	-21.9707	3.98592	9.52168	5.17103	-9.74661	9.52171	-3.33648	10.7045	9.52173	70.6086	48.2144	9.52175	92.9949	46.9866	9.52182	140.337	93.5144
332.548	9.52159	-17.9722	3.96726	9.5216	4.17389	-9.71736	9.52164	-2.34	10.7088	9.52166	73.5933	48.4109	9.52168	93.9854	47.2423	9.52175	140.319	93.868
332.551	9.52152	-12.9738	3.96104	9.52153	2.17675	-9.69308	9.52156	-2.34352	10.7132	9.52159	77.5781	48.6172	9.52161	93.976	47.4979	9.52168	140.301	94.2214
332.553	9.52145	-9.97528	3.96227	9.52146	1.17962	-9.67127	9.52149	-2.34703	10.7175	9.52152	79.5629	48.8284	9.52154	94.9666	47.7561	9.52161	140.283	94.5749
332.556	9.52138	-5.9768	3.97345	9.52139	-0.81752	-9.65444	9.52142	-1.35055	10.7243	9.52145	81.5476	49.0446	9.52147	97.9572	48.0217	9.52154	140.265	94.9283
332.558	9.52131	-2.97833	3.99207	9.52132	-0.81466	-9.63759	9.52135	-0.35407	10.7337	9.52138	83.5324	49.2657	9.5214	101.948	48.2972	9.52147	141.247	95.2841
332.561	9.52124	-1.97985	4.01319	9.52125	0.18821	-9.61825	9.52128	-0.35758	10.7429	9.52131	85.5171	49.4918	9.52132	104.938	48.5801	9.52139	142.23	95.6424
332.563	9.52117	-1.98138	4.03429	9.52118	0.19107	-9.59891	9.52121	-1.3611	10.7497	9.52123	85.5019	49.7178	9.52125	107.929	48.8705	9.52132	145.212	96.0081
332.566	9.5211	-4.98291	4.04794	9.52111	2.19393	-9.57458	9.52114	-3.36462	10.7516	9.52116	83.4867	49.9388	9.52118	110.92	49.1683	9.52125	149.194	96.3837
332.568	9.52103	-5.98443	4.05909	9.52104	2.19679	-9.55025	9.52107	-4.36813	10.7509	9.52109	80.4714	50.1523	9.52111	112.91	49.471	9.52118	154.176	96.7716
332.57	9.52095	-6.98596	4.06776	9.52096	3.19966	-9.52342	9.52099	-5.37165	10.7477	9.52102	78.4562	50.3608	9.52104	112.901	49.7738	9.52111	159.158	97.172
332.573	9.52088	-5.98748	4.0789	9.52089	2.20252	-9.49908	9.52092	-5.37516	10.7445	9.52095	77.441	50.5668	9.52097	111.891	50.074	9.52104	163.14	97.5823
332.575	9.52081	-5.98901	4.09005	9.52082	1.20538	-9.47721	9.52085	-3.37868	10.7463	9.52088	74.4257	50.7653	9.5209	110.882	50.3717	9.52097	165.122	97.9974
332.578	9.52074	-4.99054	4.10367	9.52075	2.20825	-9.45285	9.52078	-1.3822	10.753	9.52081	72.4105	50.9588	9.52083	110.872	50.6694	9.5209	166.104	98.4151
332.58	9.52067	-2.99206	4.12226	9.52068	3.21111	-9.426	9.52071	0.61429	10.7647	9.52074	70.3952	51.1472	9.52076	110.863	50.9671	9.52082	167.086	98.8352
332.583	9.5206	-2.99359	4.14085	9.52061	4.21397	-9.39665	9.52064	1.61077	10.7789	9.52066	69.38	51.3332	9.52068	110.854	51.2647	9.52075	166.068	99.2527
332.585	9.52053	-2.99512	4.15944	9.52054	5.21684	-9.36481	9.52057	0.60725	10.7906	9.52059	70.3648	51.5215	9.52061	110.844	51.5623	9.52068	167.05	99.6727
332.588	9.52046	-2.99664	4.17802	9.52047	7.2197	-9.32799	9.5205	0.60374	10.8023	9.52052	72.3495	51.7148	9.52054	110.835	51.8599	9.52061	169.032	100.098
332.59	9.52038	0.00183	4.20406	9.52039	8.22256	-9.28868	9.52042	1.60022	10.8165	9.52045	73.3343	51.9106	9.52047	111.825	52.16	9.52054	170.014	100.525
332.593	9.52031	2.00031	4.23507	9.52032	7.22543	-9.25184	9.52035	4.5967	10.8381	9.52038	74.3191	52.1088	9.5204	113.816	52.465	9.52047	167.996	100.947
332.595	9.52024	3.99878	4.27104	9.52025	6.22829	-9.21749	9.52028	6.59319	10.8646	9.52031	74.3038	52.307	9.52033	114.807	52.7725	9.5204	165.978	101.365
332.598	9.52017	5.99725	4.31199	9.52018	3.23115	-9.19058	9.52021	7.58967	10.8937	9.52024	75.2886	52.5076	9.52026	114.797	53.0799	9.52033	163.96	101.777
332.6	9.5201	7.99573	4.3579	9.52011	0.23402	-9.17113	9.52014	9.58615	10.9277	9.52017	78.2733	52.7157	9.52019	112.788	53.3824	9.52026	160.942	102.182
332.603	9.52003	9.9942	4.40878	9.52004	-3.76312	-9.16161	9.52007	9.58264	10.9617	9.5201	81.2581	52.9311	9.52011	112.778	53.6848	9.52018	159.925	102.584
332.605	9.51996	10.9927	4.46215	9.51997	-6.76026	-9.15955	9.52	8.57912	10.9932	9.52002	83.2429	53.1515	9.52004	112.769	53.9872	9.52011	160.907	102.989
332.608	9.51989	12.9911	4.52048	9.5199	-5.75739	-9.155	9.51993	4.5756	11.0148	9.51995	84.2276	53.3744	9.51997	115.76	54.297	9.52004	161.889	103.396
332.61	9.51982	14.9896	4.58379	9.51983	-4.75453	-9.14795	9.51986	2.57209	11.0314	9.51988	84.2124	53.5972	9.5199	116.75	54.6093	9.51997	162.871	103.805
332.613	9.51974	15.9881	4.64957	9.51975	-4.75167	-9.1409	9.51978	2.56857	11.0479	9.51981	85.1971	53.8225	9.51983	117.741	54.9241	9.5199	164.853	104.22
332.615	9.51967	14.9866	4.71287	9.51968	-4.7488	-9.13383	9.51971	4.56505	11.0695	9.51974	86.1819	54.0502	9.51976	120.731	55.2463	9.51983	166.835	104.639
332.618	9.5196	13.985	4.77367	9.51961	-4.74594	-9.12677	9.51964	6.56154	11.096	9.51967	87.1667	54.2803	9.51969	123.722	55.5759	9.51976	167.817	105.061
332.62	9.51953	13.9835	4.83447	9.51954	-3.74308	-9.1172	9.51957	7.55802	11.1249	9.5196	87.1514	54.5105	9.51962	124.712	55.9081	9.51969	167.799	105.483
332.623	9.51946	13.982	4.89527	9.51947	-1.74021	-9.10266	9.5195	8.55451	11.1564	9.51953	86.1362	54.7381	9.51955	123.703	56.2376	9.51962	167.781	105.905
332.625	9.51939	12.9805	4.95358	9.5194	-1.73735	-9.08811	9.51943	9.55099	11.1903	9.51945	85.121	54.9631	9.51947	122.694	56.5647	9.51954	168.763	106.329
332.628	9.51932	9.97894	5.00442	9.51933	-0.73449	-9.07106	9.51936	9.54747	11.2242	9.51938	85.1057	55.1882	9.5194	122.684	56.8918	9.51947	169.745	106.756
332.63	9.51925	6.97741	5.04781	9.51926	1.26838	-9.04904	9.51929	8.54396	11.2556	9.51931	84.0905	55.4107	9.51933	121.675	57.2163	9.5194	169.727	107.183
332.633	9.51917	2.97589	5.08124	9.51919	2.27124	-9.02452	9.51922	8.54044	11.2871	9.51924	83.0752	55.6307	9.51926	119.665	57.5359	9.51933	170.709	107.612
332.635	9.5191	1.97436	5.11218	9.51911	2.2741	-9	9.51914	9.53692	11.321	9.51917	80.06	55.8431	9.51919	119.656	57.8554	9.51926	170.691	108.041
332.638	9.51903	2.97283	5.14561	9.51904	3.27697	-8.97298	9.51907	10.5334	11.3573	9.5191	79.0448	56.0531	9.51912	119.647	58.1749	9.51919	172.673	108.475
332.64	9.51896	3.97131	5.18151	9.51897	2.27983	-8.94844	9.519	12.5299	11.3987	9.51903	77.0295	56.2581	9.51905	118.637	58.4919	9.51912	172.655	108.909
332.643	9.51889	3.96978	5.21742	9.5189	-0.71731	-8.93135	9.51893	14.5264	11.445	9.51896	75.0143	56.458	9.51898	117.628	58.8064	9.51905	173.638	109.345
332.645	9.51882	2.96825	5.25083	9.51883	-5.71444	-8.92669	9.51886	16.5229	11.4962	9.51889	72.999	56.6529	9.5189	115.618	59.1159	9.51897	177.62	109.791
332.648	9.51875	2.96673	5.28424	9.51876	-9.71158	-8.93197	9.51879	19.5193	11.5549	9.51881	72.9838	56.8478	9.51883	113.609	59.4204	9.5189	180.602	110.245
332.65	9.51868	5.9652	5.32511	9.51869	-13.7087	-8.94719	9.51872	20.5158	11.6161	9.51874	73.9686	57.0452	9.51876	112.599	59.7224	9.51883	183.584	110.706
332.653	9.51861	6.96368	5.36845	9.51862	-16.7059	-8.96985	9.51865	23.5123	11.6848	9.51867	75.9533	57.2474	9.51869	112.59	60.0243	9.51876	184.566	111.17
332.655	9.51853	6.96215	5.4118	9.51854	-18.703	-8.99749	9.51857	26.5088	11.7609	9.5186	77.9381	57.4547	9.51862	113.581	60.3287	9.51869	184.548	111.633
332.658	9.51846	5.96062	5.45265	9.51847	-18.7001	-9.02511	9.5185	27.5053	11.8394	9.51853	78.9229	57.6643	9.51855	114.571	60.6356	9.51862	185.53	112.099
332.66	9.51839	5.9591	5.4935	9.5184	-18.6973	-9.05273	9.51843	27.5018	11.918	9.51846	80.9076	57.8789	9.51848	114.562	60.9425	9.51855	185.512	112.565
332.662	9.51832	5.95757	5.53435	9.51833	-17.6944	-9.07785	9.51836	26.4982	11.9941	9.51839	80.8924	58.0935	9.51841	116.552	61.2543	9.51848	185.494	113.031
332.665	9.51825	5.95604	5.57519	9.51826	-16.6915	-9.10048	9.51829	24.4947	12.0651	9.51832	80.8771	58.308	9.51834	118.543	61.5711	9.51841	185.476	113.496
