b	fcucl2	cucl2	cucl2a	fcuso4	cuso4	cuso4a
349.574	9.06265	-31.0979	175.315	9.06919	-41.6424	106.139
349.598	9.06201	-32.0933	174.615	9.06855	-41.6202	105.311
349.623	9.06138	-34.0888	173.866	9.06792	-42.5981	104.459
349.647	9.06074	-34.0843	173.118	9.06728	-44.5759	103.558
349.672	9.06011	-35.0797	172.345	9.06665	-45.5537	102.634
349.696	9.05948	-35.0752	171.573	9.06602	-44.5315	101.734
349.72	9.05884	-35.0707	170.8	9.06538	-43.5093	100.859
349.745	9.05821	-37.0662	169.979	9.06475	-43.4871	99.9853
349.769	9.05758	-38.0616	169.133	9.06412	-43.4649	99.1118
349.794	9.05694	-39.0571	168.263	9.06348	-42.4427	98.2633
349.818	9.05631	-41.0526	167.344	9.06285	-40.4205	97.4642
349.843	9.05568	-43.048	166.377	9.06222	-39.3983	96.6901
349.867	9.05505	-44.0435	165.385	9.06158	-39.3761	95.9166
349.892	9.05441	-44.039	164.393	9.06095	-40.3539	95.1191
349.916	9.05378	-43.0345	163.426	9.06032	-40.3318	94.3222
349.94	9.05315	-42.0299	162.483	9.05968	-39.3096	93.5503
349.965	9.05252	-41.0254	161.565	9.05905	-39.2874	92.779
349.989	9.05188	-40.0209	160.672	9.05842	-39.2652	92.0082
350.014	9.05125	-39.0163	159.803	9.05778	-40.243	91.2134
350.038	9.05062	-38.0118	158.958	9.05715	-42.2208	90.3704
350.063	9.04999	-36.0073	158.163	9.05652	-43.1986	89.5033
350.087	9.04935	-34.0027	157.416	9.05589	-44.1764	88.6125
350.112	9.04872	-33.9982	156.67	9.05525	-43.1542	87.7465
350.136	9.04809	-32.9937	155.948	9.05462	-43.132	86.8812
350.161	9.04746	-32.9892	155.227	9.05399	-44.1098	85.9919
350.185	9.04683	-31.9846	154.53	9.05336	-44.0876	85.1032
350.209	9.0462	-31.9801	153.833	9.05273	-43.0654	84.2394
350.234	9.04556	-30.9756	153.16	9.05209	-42.0433	83.4007
350.258	9.04493	-30.971	152.488	9.05146	-39.0211	82.6358
350.283	9.0443	-29.9665	151.84	9.05083	-35.9989	81.9449
350.307	9.04367	-27.962	151.242	9.0502	-32.9767	81.3278
350.332	9.04304	-26.9574	150.667	9.04957	-29.9545	80.7846
350.356	9.04241	-26.9529	150.093	9.04893	-27.9323	80.2909
350.381	9.04178	-27.9484	149.495	9.0483	-26.9101	79.8221
350.405	9.04115	-27.9439	148.897	9.04767	-25.8879	79.3783
350.429	9.04051	-28.9393	148.274	9.04704	-25.8657	78.9351
350.454	9.03988	-28.9348	147.652	9.04641	-26.8435	78.468
350.478	9.03925	-27.9303	147.054	9.04578	-27.8213	77.9769
350.503	9.03862	-28.9257	146.431	9.04515	-29.7992	77.4376
350.527	9.03799	-29.9212	145.785	9.04452	-30.777	76.8743
350.552	9.03736	-29.9167	145.138	9.04389	-32.7548	76.2626
350.576	9.03673	-29.9121	144.492	9.04325	-33.7326	75.6271
350.601	9.0361	-28.9076	143.87	9.04262	-33.7104	74.992
350.625	9.03547	-28.9031	143.248	9.04199	-33.6882	74.3576
350.649	9.03484	-28.8986	142.627	9.04136	-32.666	73.7481
350.674	9.03421	-27.894	142.03	9.04073	-31.6438	73.1636
350.698	9.03358	-27.8895	141.433	9.0401	-31.6216	72.5797
350.723	9.03295	-28.885	140.811	9.03947	-31.5994	71.9963
350.747	9.03232	-29.8804	140.166	9.03884	-29.5772	71.4623
350.772	9.03169	-30.8759	139.496	9.03821	-26.555	71.0022
350.796	9.03106	-30.8714	138.826	9.03758	-23.5329	70.616
350.821	9.03043	-30.8668	138.156	9.03695	-23.5107	70.2304
350.845	9.0298	-30.8623	137.486	9.03632	-24.4885	69.8209
350.87	9.02918	-31.8578	136.793	9.03569	-25.4663	69.3874
350.894	9.02855	-31.8532	136.099	9.03506	-26.4441	68.9301
350.918	9.02792	-32.8487	135.38	9.03443	-26.4219	68.4732
350.943	9.02729	-32.8442	134.662	9.0338	-26.3997	68.017
350.967	9.02666	-32.8397	133.944	9.03318	-26.3775	67.5613
350.992	9.02603	-32.8351	133.227	9.03255	-26.3553	67.1061
351.016	9.0254	-32.8306	132.509	9.03192	-29.3331	66.578
351.041	9.02477	-32.8261	131.791	9.03129	-31.3109	66.0017
351.065	9.02415	-32.8215	131.074	9.03066	-33.2887	65.377
351.09	9.02352	-30.817	130.405	9.03003	-33.2666	64.7528
351.114	9.02289	-30.8125	129.737	9.0294	-34.2444	64.1048
351.138	9.02226	-30.8079	129.068	9.02877	-34.2222	63.4572
351.163	9.02163	-29.8034	128.425	9.02814	-35.2	62.7858
351.187	9.021	-29.7989	127.781	9.02752	-35.1778	62.1149
351.212	9.02038	-29.7944	127.138	9.02689	-34.1556	61.469
351.236	9.01975	-28.7898	126.519	9.02626	-33.1334	60.8481
351.261	9.01912	-29.7853	125.875	9.02563	-31.1112	60.2767
351.285	9.01849	-29.7808	125.232	9.025	-30.089	59.7302
351.31	9.01786	-30.7762	124.565	9.02437	-30.0668	59.1842
351.334	9.01724	-31.7717	123.873	9.02375	-30.0446	58.6388
351.359	9.01661	-32.7672	123.156	9.02312	-29.0224	58.1185
351.383	9.01598	-33.7627	122.416	9.02249	-27.0003	57.6475
351.407	9.01536	-35.7581	121.627	9.02186	-25.9781	57.2015
351.432	9.01473	-37.7536	120.788	9.02124	-25.9559	56.7561
351.456	9.0141	-39.7491	119.902	9.02061	-26.9337	56.2868
351.481	9.01347	-39.7445	119.015	9.01998	-26.9115	55.818
351.505	9.01285	-38.74	118.153	9.01935	-25.8893	55.3742
351.53	9.01222	-36.7355	117.339	9.01873	-23.8671	54.9799
351.554	9.01159	-34.7309	116.575	9.0181	-23.8449	54.5861
351.579	9.01097	-32.7264	115.86	9.01747	-22.8227	54.2173
351.603	9.01034	-31.7219	115.169	9.01684	-22.8005	53.849
351.627	9.00971	-30.7174	114.503	9.01622	-23.7783	53.4568
351.652	9.00909	-29.7128	113.862	9.01559	-24.7561	53.0407
351.676	9.00846	-27.7083	113.269	9.01496	-26.734	52.5762
351.701	9.00783	-24.7038	112.75	9.01434	-28.7118	52.0634
351.725	9.00721	-22.6992	112.28	9.01371	-30.6896	51.5023
351.75	9.00658	-21.6947	111.835	9.01308	-31.6674	50.9172
351.774	9.00596	-21.6902	111.389	9.01246	-31.6452	50.3327
351.799	9.00533	-21.6856	110.944	9.01183	-32.623	49.7243
351.823	9.0047	-22.6811	110.474	9.0112	-34.6008	49.0675
351.848	9.00408	-23.6766	109.98	9.01058	-35.5786	48.3868
351.872	9.00345	-22.672	109.511	9.00995	-35.5564	47.7066
351.896	9.00283	-22.6675	109.042	9.00933	-35.5342	47.027
351.921	9.0022	-22.663	108.573	9.0087	-36.512	46.3235
351.945	9.00158	-24.6585	108.055	9.00807	-38.4898	45.5716
351.97	9.00095	-25.6539	107.512	9.00745	-39.4676	44.7959
351.994	9.00033	-26.6494	106.946	9.00682	-38.4455	44.0451
352.019	8.9997	-26.6449	106.379	9.0062	-37.4233	43.3193
352.043	8.99908	-28.6403	105.764	9.00557	-37.4011	42.5941
352.068	8.99845	-28.6358	105.149	9.00495	-37.3789	41.8693
352.092	8.99783	-28.6313	104.534	9.00432	-38.3567	41.1207
352.116	8.9972	-29.6268	103.894	9.0037	-37.3345	40.3971
352.141	8.99658	-28.6222	103.279	9.00307	-36.3123	39.6985
352.165	8.99595	-26.6177	102.713	9.00245	-34.2901	39.0493
352.19	8.99533	-24.6132	102.197	9.00182	-31.2679	38.474
352.214	8.9947	-22.6086	101.729	9.0012	-28.2457	37.9726
352.239	8.99408	-20.6041	101.31	9.00057	-26.2235	37.5206
352.263	8.99345	-18.5996	100.94	8.99995	-24.2014	37.1181
352.288	8.99283	-17.5951	100.595	8.99932	-24.1792	36.7161
352.312	8.99221	-17.5905	100.25	8.9987	-24.157	36.3147
352.336	8.99158	-17.586	99.9047	8.99807	-24.1348	35.9138
352.361	8.99096	-17.5815	99.5598	8.99745	-25.1126	35.489
352.385	8.99033	-18.5769	99.1905	8.99682	-25.0904	35.0647
352.41	8.98971	-20.5724	98.7725	8.9962	-25.0682	34.641
352.434	8.98909	-21.5679	98.3301	8.99558	-24.046	34.2422
352.459	8.98846	-22.5633	97.8633	8.99495	-24.0238	33.8441
352.483	8.98784	-21.5588	97.4212	8.99433	-24.0016	33.4464
352.508	8.98722	-19.5543	97.028	8.9937	-24.9794	33.0249
352.532	8.98659	-19.5498	96.635	8.99308	-24.9572	32.6039
352.557	8.98597	-19.5452	96.242	8.99246	-24.9351	32.1834
352.581	8.98535	-19.5407	95.8492	8.99183	-23.9129	31.788
352.605	8.98472	-20.5362	95.4321	8.99121	-23.8907	31.393
352.63	8.9841	-22.5316	94.9661	8.99059	-24.8685	30.9742
352.654	8.98348	-25.5271	94.4269	8.98996	-23.8463	30.5803
352.679	8.98286	-28.5226	93.8145	8.98934	-23.8241	30.187
352.703	8.98223	-30.518	93.1533	8.98872	-23.8019	29.7943
352.728	8.98161	-31.5135	92.4677	8.98809	-24.7797	29.3776
352.752	8.98099	-33.509	91.7334	8.98747	-25.7575	28.937
352.777	8.98037	-35.5044	90.9503	8.98685	-26.7353	28.4726
352.801	8.97974	-37.4999	90.1184	8.98623	-27.7131	27.9842
352.825	8.97912	-37.4954	89.2866	8.9856	-27.6909	27.4963
352.85	8.9785	-37.4909	88.4548	8.98498	-27.6687	27.0091
352.874	8.97788	-37.4863	87.6233	8.98436	-29.6466	26.4734
352.899	8.97725	-38.4818	86.7674	8.98373	-32.6244	25.8649
352.923	8.97663	-39.4773	85.8871	8.98311	-34.6022	25.2081
352.948	8.97601	-40.4727	84.9825	8.98249	-35.58	24.5274
352.972	8.97539	-40.4682	84.078	8.98187	-35.5578	23.8472
352.997	8.97477	-40.4637	83.1736	8.98125	-35.5356	23.1676
353.021	8.97415	-39.4592	82.2938	8.98062	-35.5134	22.4885
353.046	8.97352	-39.4546	81.4141	8.98	-35.4912	21.8099
353.07	8.9729	-37.4501	80.5834	8.97938	-35.469	21.1319
353.094	8.97228	-35.4456	79.8017	8.97876	-34.4468	20.4789
353.119	8.97166	-31.441	79.1179	8.97814	-34.4246	19.8264
353.143	8.97104	-27.4365	78.5321	8.97752	-34.4025	19.1745
353.168	8.97042	-24.432	78.0197	8.97689	-32.3802	18.572
353.192	8.9698	-22.4274	77.5563	8.97627	-32.3581	17.97
353.217	8.96918	-22.4229	77.093	8.97565	-32.3359	17.3686
353.241	8.96856	-23.4184	76.6054	8.97503	-33.3137	16.7433
353.266	8.96794	-22.4139	76.1423	8.97441	-33.2915	16.1185
353.29	8.96731	-21.4093	75.7038	8.97379	-33.2693	15.4943
353.314	8.96669	-21.4048	75.2653	8.97317	-33.2471	14.8706
353.339	8.96607	-21.4003	74.8271	8.97255	-33.2249	14.2474
353.363	8.96545	-21.3957	74.3889	8.97192	-33.2027	13.6248
353.388	8.96483	-22.3912	73.9263	8.9713	-32.1805	13.0272
353.412	8.96421	-22.3867	73.4639	8.97068	-32.1583	12.4302
353.437	8.96359	-22.3821	73.0017	8.97006	-31.1361	11.8581
353.461	8.96297	-22.3776	72.5395	8.96944	-31.1139	11.2866
353.486	8.96235	-22.3731	72.0774	8.96882	-31.0918	10.7156
353.51	8.96173	-22.3685	71.6154	8.9682	-30.0696	10.1696
353.535	8.96111	-22.364	71.1536	8.96758	-28.0474	9.67301
353.559	8.96049	-23.3595	70.6674	8.96696	-26.0252	9.22589
353.583	8.95987	-23.355	70.1813	8.96634	-23.003	8.85264
353.608	8.95925	-23.3504	69.6954	8.96572	-19.9808	8.55331
353.632	8.95863	-24.3459	69.185	8.9651	-18.9586	8.27896
353.657	8.95802	-25.3414	68.6504	8.96448	-17.9364	8.02963
353.681	8.9574	-24.3368	68.1403	8.96386	-16.9142	7.80527
353.706	8.95678	-23.3323	67.6548	8.96324	-15.892	7.60589
353.73	8.95616	-22.3278	67.1938	8.96262	-14.8698	7.43153
353.755	8.95554	-22.3233	66.733	8.962	-12.8477	7.30659
353.779	8.95492	-22.3187	66.2722	8.96138	-11.8255	7.20663
353.803	8.9543	-21.3142	65.836	8.96076	-10.8033	7.13169
353.828	8.95368	-21.3097	65.4	8.96015	-10.7811	7.05728
353.852	8.95306	-20.3051	64.9885	8.95953	-10.7589	6.98339
353.877	8.95245	-20.3006	64.577	8.95891	-9.73669	6.93452
353.901	8.95183	-19.2961	64.1902	8.95829	-9.7145	6.88618
353.926	8.95121	-18.2915	63.8279	8.95767	-10.6923	6.81396
353.95	8.95059	-17.287	63.4902	8.95705	-9.67012	6.76672
353.975	8.94997	-15.2825	63.2015	8.95643	-7.64793	6.7689
353.999	8.94935	-14.278	62.9373	8.95581	-6.62574	6.7961
354.023	8.94874	-12.2734	62.7222	8.9552	-5.60354	6.84828
354.048	8.94812	-11.2689	62.5316	8.95458	-3.58135	6.94988
354.072	8.9475	-11.2644	62.3411	8.95396	-2.55916	7.07651
354.097	8.94688	-12.2598	62.1263	8.95334	-0.53697	7.25255
354.121	8.94626	-12.2553	61.9116	8.95272	-0.51478	7.42913
354.146	8.94565	-12.2508	61.697	8.9521	-0.49259	7.60627
354.17	8.94503	-11.2462	61.507	8.95149	-3.47039	7.7106
354.195	8.94441	-11.2417	61.317	8.95087	-4.4482	7.79104
354.219	8.94379	-10.2372	61.1517	8.95025	-6.42601	7.82312
354.244	8.94318	-10.2327	60.9864	8.94963	-8.40382	7.80682
354.268	8.94256	-11.2281	60.7968	8.94902	-9.38163	7.76664
354.292	8.94194	-10.2236	60.6318	8.9484	-11.3594	7.67809
354.317	8.94133	-11.2191	60.4425	8.94778	-13.3372	7.54117
354.341	8.94071	-12.2145	60.2287	8.94716	-16.315	7.33147
354.366	8.94009	-11.21	60.0396	8.94655	-19.2929	7.04895
354.39	8.93948	-11.2055	59.8506	8.94593	-21.2707	6.71806
354.415	8.93886	-11.2009	59.6616	8.94531	-22.2485	6.36329
354.439	8.93824	-11.1964	59.4728	8.94469	-22.2263	6.00905
354.464	8.93763	-12.1919	59.2597	8.94408	-21.2041	5.67983
354.488	8.93701	-15.1874	58.9733	8.94346	-21.1819	5.35113
354.512	8.93639	-18.1828	58.6137	8.94284	-20.1597	5.04741
354.537	8.93578	-19.1783	58.2297	8.94223	-20.1375	4.74426
354.561	8.93516	-20.1738	57.8214	8.94161	-19.1153	4.46609
354.586	8.93454	-19.1692	57.4377	8.94099	-19.0931	4.18844
354.61	8.93393	-20.1647	57.0296	8.94038	-18.0709	3.93582
354.635	8.93331	-22.1602	56.5727	8.93976	-18.0487	3.68371
354.659	8.9327	-24.1556	56.0671	8.93914	-18.0266	3.43214
354.684	8.93208	-25.1511	55.5371	8.93853	-19.0044	3.15669
354.708	8.93146	-26.1466	54.9827	8.93791	-19.9822	2.85731
354.733	8.93085	-26.1421	54.4285	8.9373	-20.96	2.53401
354.757	8.93023	-25.1375	53.8988	8.93668	-20.9378	2.21128
354.781	8.92962	-25.133	53.3693	8.93606	-22.9156	1.84019
354.806	8.929	-25.1285	52.8398	8.93545	-24.8934	1.42076
354.83	8.92839	-26.1239	52.2861	8.93483	-26.8712	0.95296
354.855	8.92777	-27.1194	51.7079	8.93422	-28.849	0.43679
354.879	8.92716	-27.1149	51.1299	8.9336	-28.8268	-0.07881
354.904	8.92654	-28.1103	50.5276	8.93299	-28.8046	-0.59388
354.928	8.92593	-28.1058	49.9254	8.93237	-27.7825	-1.08398
354.953	8.92531	-28.1013	49.3232	8.93176	-26.7603	-1.54906
354.977	8.9247	-30.0968	48.6723	8.93114	-23.7381	-1.94026
355.001	8.92408	-30.0922	48.0215	8.93053	-21.7159	-2.28204
355.026	8.92347	-30.0877	47.3708	8.92991	-20.6937	-2.5988
355.05	8.92285	-30.0832	46.7203	8.9293	-18.6715	-2.86613
355.075	8.92224	-31.0786	46.0453	8.92868	-17.6493	-3.10844
355.099	8.92163	-30.0741	45.395	8.92807	-16.6271	-3.32578
355.124	8.92101	-28.0696	44.7936	8.92745	-14.6049	-3.49369
355.148	8.9204	-26.065	44.2413	8.92684	-13.5827	-3.63659
355.173	8.91978	-24.0605	43.7379	8.92622	-13.5605	-3.77895
355.197	8.91917	-23.056	43.2592	8.92561	-12.5383	-3.89634
355.221	8.91856	-22.0514	42.8049	8.92499	-11.5162	-3.98871
355.246	8.91794	-23.0469	42.3264	8.92438	-10.494	-4.05611
355.27	8.91733	-22.0424	41.8724	8.92376	-10.4718	-4.12298
355.295	8.91671	-21.0379	41.443	8.92315	-9.44958	-4.16482
355.319	8.9161	-20.0333	41.0381	8.92254	-9.42738	-4.20614
355.344	8.91549	-18.0288	40.6823	8.92192	-7.40519	-4.198
355.368	8.91487	-16.0243	40.3754	8.92131	-6.383	-4.16487
355.393	8.91426	-14.0197	40.1176	8.9207	-5.36081	-4.10677
355.417	8.91365	-11.0152	39.9332	8.92008	-2.33862	-3.97475
355.442	8.91303	-10.0107	39.7734	8.91947	-1.31643	-3.81776
355.466	8.91242	-10.0062	39.6137	8.91885	-0.29423	-3.63579
355.49	8.91181	-11.0016	39.4296	8.91824	-0.27204	-3.45325
355.515	8.9112	-12.9971	39.1968	8.91763	-1.24985	-3.29463
355.539	8.91058	-13.9926	38.9396	8.91701	-2.22766	-3.15994
355.564	8.90997	-13.988	38.6825	8.9164	-4.20547	-3.07357
355.588	8.90936	-11.9835	38.4745	8.91579	-7.18328	-3.06002
355.613	8.90874	-11.979	38.2665	8.91518	-8.16108	-3.07035
355.637	8.90813	-10.9745	38.0832	8.91456	-9.13889	-3.10461
355.662	8.90752	-10.9699	37.8999	8.91395	-10.1167	-3.16279
355.686	8.90691	-9.96539	37.7411	8.91334	-10.0945	-3.22039
355.71	8.9063	-8.96086	37.607	8.91272	-8.07232	-3.22857
355.735	8.90568	-9.95633	37.4485	8.91211	-7.05013	-3.21178
355.759	8.90507	-10.9518	37.2657	8.9115	-6.02793	-3.16997
355.784	8.90446	-11.9473	37.0585	8.91089	-5.00574	-3.10318
355.808	8.90385	-12.9427	36.827	8.91027	-4.98355	-3.03586
355.833	8.90324	-12.9382	36.5956	8.90966	-5.96136	-2.99242
355.857	8.90262	-12.9337	36.3643	8.90905	-6.93917	-2.97291
355.882	8.90201	-12.9292	36.1331	8.90844	-7.91698	-2.97727
355.906	8.9014	-13.9246	35.8776	8.90783	-8.89478	-3.00555
355.931	8.90079	-16.9201	35.5489	8.90721	-11.8726	-3.10666
355.955	8.90018	-18.9156	35.1713	8.9066	-12.8504	-3.23165
355.979	8.89957	-19.911	34.7694	8.90599	-12.8282	-3.3561
356.004	8.89896	-20.9065	34.3432	8.90538	-12.806	-3.48004
356.028	8.89834	-20.902	33.9171	8.90477	-11.7838	-3.57895
356.053	8.89773	-20.8974	33.4911	8.90416	-10.7616	-3.65289
356.077	8.89712	-19.8929	33.0897	8.90354	-8.73944	-3.6774
356.102	8.89651	-17.8884	32.7372	8.90293	-8.71725	-3.70134
356.126	8.8959	-16.8838	32.4094	8.90232	-8.69506	-3.72475
356.151	8.89529	-15.8793	32.1061	8.90171	-8.67287	-3.74764
356.175	8.89468	-17.8748	31.754	8.9011	-9.65067	-3.79441
356.199	8.89407	-20.8703	31.3287	8.90049	-11.6285	-3.88955
356.224	8.89346	-22.8657	30.8545	8.89988	-14.6063	-4.05746
356.248	8.89285	-23.8612	30.3561	8.89927	-16.5841	-4.27375
356.273	8.89224	-23.8567	29.8577	8.89866	-17.5619	-4.51396
356.297	8.89163	-24.8521	29.335	8.89805	-17.5397	-4.75359
356.322	8.89102	-25.8476	28.788	8.89744	-16.5175	-4.96826
356.346	8.89041	-25.8431	28.2411	8.89682	-16.4953	-5.18239
356.371	8.8898	-24.8386	27.7187	8.89621	-16.4731	-5.39596
356.395	8.88919	-23.834	27.2209	8.8956	-16.4509	-5.609
356.42	8.88858	-22.8295	26.7477	8.89499	-15.4288	-5.79706
356.444	8.88797	-21.825	26.299	8.89438	-15.4066	-5.98456
356.468	8.88736	-21.8204	25.8505	8.89377	-15.3844	-6.17152
356.493	8.88675	-20.8159	25.4265	8.89316	-16.3622	-6.38237
356.517	8.88614	-19.8114	25.027	8.89255	-16.34	-6.59268
356.542	8.88553	-19.8068	24.6277	8.89194	-17.3178	-6.82692
356.566	8.88492	-20.8023	24.204	8.89133	-18.2956	-7.08504
356.591	8.88431	-22.7978	23.7316	8.89073	-18.2734	-7.34263
356.615	8.8837	-23.7933	23.2348	8.89012	-17.2512	-7.57525
356.64	8.88309	-22.7887	22.7625	8.88951	-16.229	-7.78285
356.664	8.88248	-21.7842	22.3149	8.8889	-15.2068	-7.96547
356.688	8.88188	-19.7797	21.9162	8.88829	-13.1847	-8.09867
356.713	8.88127	-18.7751	21.5421	8.88768	-13.1625	-8.23129
356.737	8.88066	-17.7706	21.1926	8.88707	-11.1403	-8.31449
356.762	8.88005	-16.7661	20.8676	8.88646	-10.1181	-8.37267
356.786	8.87944	-15.7615	20.5671	8.88585	-9.09588	-8.40587
356.811	8.87883	-15.757	20.2668	8.88524	-8.07369	-8.4141
356.835	8.87822	-15.7525	19.9666	8.88463	-7.0515	-8.39731
356.86	8.87762	-15.7479	19.6665	8.88402	-8.02931	-8.40444
356.884	8.87701	-13.7434	19.4154	8.88342	-8.00712	-8.41105
356.909	8.8764	-12.7389	19.1889	8.88281	-8.98492	-8.44153
356.933	8.87579	-12.7344	18.9625	8.8822	-7.96273	-8.44704
356.957	8.87518	-11.7298	18.7606	8.88159	-6.94054	-8.42757
356.982	8.87458	-11.7253	18.5589	8.88098	-7.91835	-8.43198
357.006	8.87397	-13.7208	18.3084	8.88037	-7.89616	-8.43586
357.031	8.87336	-14.7162	18.0335	8.87977	-9.87397	-8.48807
357.055	8.87275	-13.7117	17.7832	8.87916	-11.8518	-8.58865
357.08	8.87215	-13.7072	17.533	8.87855	-14.8296	-8.76206
357.104	8.87154	-14.7027	17.2584	8.87794	-16.8074	-8.98379
357.129	8.87093	-14.6981	16.984	8.87733	-17.7852	-9.22944
357.153	8.87032	-14.6936	16.7097	8.87673	-18.763	-9.49902
357.177	8.86972	-14.6891	16.4355	8.87612	-19.7408	-9.79248
357.202	8.86911	-13.6845	16.1858	8.87551	-18.7186	-10.061
357.226	8.8685	-14.68	15.9118	8.8749	-17.6964	-10.3045
357.251	8.8679	-15.6755	15.6135	8.8743	-13.6742	-10.4496
357.275	8.86729	-15.6709	15.3153	8.87369	-11.652	-10.5453
357.3	8.86668	-14.6664	15.0417	8.87308	-8.62986	-10.5671
357.324	8.86608	-13.6619	14.7926	8.87248	-5.60767	-10.515
357.349	8.86547	-11.6573	14.5925	8.87187	-3.58547	-10.4135
357.373	8.86486	-10.6528	14.417	8.87126	-2.56328	-10.287
357.397	8.86426	-7.64829	14.3149	8.87065	-0.54109	-10.111
357.422	8.86365	-6.64376	14.2374	8.87005	0.4811	-9.91011
357.446	8.86304	-5.63923	14.1845	8.86944	1.50329	-9.68416
357.471	8.86244	-6.6347	14.1072	8.86883	0.52548	-9.48213
357.495	8.86183	-5.63017	14.0545	8.86823	0.54768	-9.27958
357.52	8.86122	-3.62564	14.0507	8.86762	0.56987	-9.07646
357.544	8.86062	-1.62111	14.096	8.86701	1.59206	-8.84836
357.569	8.86001	-0.61658	14.1659	8.86641	-0.38575	-8.66864
357.593	8.85941	0.38795	14.2603	8.8658	-2.36356	-8.53724
357.618	8.8588	1.39248	14.3793	8.8652	-1.34137	-8.38087
357.642	8.8582	1.39701	14.4984	8.86459	0.68083	-8.17502
357.666	8.85759	0.40154	14.5931	8.86398	2.70302	-7.91975
357.691	8.85699	-1.59393	14.6391	8.86338	4.72521	-7.61506
357.715	8.85638	-4.5894	14.6118	8.86277	4.7474	-7.3098
357.74	8.85577	-7.58487	14.5113	8.86217	5.76959	-6.97956
357.764	8.85517	-9.58034	14.362	8.86156	4.79179	-6.67324
357.789	8.85456	-10.5758	14.1883	8.86096	2.81398	-6.41525
357.813	8.85396	-12.5713	13.9659	8.86035	-0.16383	-6.23008
357.838	8.85335	-14.5668	13.6947	8.85974	-2.14164	-6.09329
357.862	8.85275	-16.5622	13.3747	8.85914	-4.11945	-6.00482
357.886	8.85214	-18.5577	13.0059	8.85853	-4.09726	-5.91582
357.911	8.85154	-19.5532	12.6128	8.85793	-3.07506	-5.80181
357.935	8.85093	-20.5486	12.1953	8.85732	-2.05287	-5.66282
357.96	8.85033	-21.5441	11.7535	8.85672	-1.03068	-5.49885
357.984	8.84973	-22.5396	11.2874	8.85611	-1.00849	-5.33431
358.009	8.84912	-22.535	10.8213	8.85551	-0.9863	-5.16925
358.033	8.84852	-22.5305	10.3554	8.8549	-1.96411	-5.02811
358.058	8.84791	-21.526	9.91403	8.8543	-2.94191	-4.91084
358.082	8.84731	-19.5215	9.52167	8.8537	-2.91972	-4.79306
358.107	8.84671	-17.5169	9.17834	8.85309	-2.89753	-4.67474
358.131	8.8461	-15.5124	8.88399	8.85249	-3.87534	-4.5803
358.155	8.8455	-14.5079	8.61422	8.85188	-5.85315	-4.53424
358.18	8.84489	-14.5033	8.34456	8.85128	-7.83096	-4.5365
358.204	8.84429	-14.4988	8.075	8.85067	-8.80876	-4.56268
358.229	8.84369	-13.4943	7.83001	8.85007	-9.78657	-4.61279
358.253	8.84308	-14.4898	7.56069	8.84947	-11.7644	-4.71122
358.278	8.84248	-15.4852	7.26702	8.84886	-12.7422	-4.83358
358.302	8.84188	-15.4807	6.97346	8.84826	-14.72	-5.00431
358.327	8.84127	-14.4762	6.70445	8.84765	-15.6978	-5.19892
358.351	8.84067	-14.4716	6.43556	8.84705	-16.6756	-5.41745
358.375	8.84007	-13.4671	6.19124	8.84645	-17.6534	-5.6599
358.4	8.83946	-12.4626	5.97146	8.84584	-18.6312	-5.92623
358.424	8.83886	-10.458	5.8007	8.84524	-19.609	-6.21649
358.449	8.83826	-8.45351	5.67896	8.84464	-18.5868	-6.48172
358.473	8.83765	-6.44898	5.60621	8.84403	-17.5647	-6.72198
358.498	8.83705	-5.44445	5.55803	8.84343	-16.5425	-6.93726
358.522	8.83645	-6.43992	5.48552	8.84283	-14.5203	-7.10308
